sku_id,sku_name,total_value
1052,Snacks_Crackers_1052,28.36
1189,Electronics_Batteries_1189,397.74
1197,Electronics_Mobile Accessories_1197,29.88
1194,Dairy_Butter_1194,8.19
1165,Personal Care_Skincare_1165,73.5
1089,Electronics_Mobile Accessories_1089,395.7
1006,Beverages_Coffee_1006,21.46
1043,Electronics_Batteries_1043,59.79
1050,Snacks_Chips_1050,45.48
1055,Dairy_Butter_1055,9.47
1037,Electronics_Cables_1037,535.71
1051,Electronics_Cables_1051,214.05
1088,Household_Cleaning Supplies_1088,42.32
1188,Grocery_Spices_1188,51.96
1164,Electronics_Cables_1164,981.2
1041,Snacks_Nuts_1041,46.8
1192,Dairy_Milk_1192,74.68
1065,Electronics_Chargers_1065,151.16
1146,Snacks_Chocolates_1146,101.45
1141,Beverages_Coffee_1141,43.08
1167,Grocery_Rice_1167,44.15
1066,Household_Cleaning Supplies_1066,149.34
1031,Snacks_Chips_1031,38.94
1098,Electronics_Mobile Accessories_1098,528.0
1063,Snacks_Chocolates_1063,13.79
1026,Snacks_Biscuits_1026,24.2
1078,Electronics_Cables_1078,152.77
1160,Snacks_Nuts_1160,5.25
1136,Personal Care_Shampoo_1136,153.75
1004,Beverages_Juices_1004,24.82
1014,Dairy_Butter_1014,15.66
1080,Snacks_Chips_1080,133.5
1010,Grocery_Rice_1010,13.97
1124,Dairy_Cheese_1124,23.62
1006,Beverages_Coffee_1006,53.65
1143,Dairy_Cheese_1143,43.89
1137,Snacks_Nuts_1137,33.6
1199,Electronics_Cables_1199,586.23
1162,Dairy_Yogurt_1162,158.4
1166,Grocery_Spices_1166,98.64
1192,Dairy_Milk_1192,18.67
1049,Electronics_Batteries_1049,200.88
1142,Electronics_Mobile Accessories_1142,39.87
1068,Electronics_Chargers_1068,80.83
1085,Personal Care_Skincare_1085,45.28
1048,Snacks_Biscuits_1048,13.87
1116,Personal Care_Skincare_1116,332.0
1068,Electronics_Chargers_1068,484.98
1049,Electronics_Batteries_1049,200.88
1019,Electronics_Cables_1019,635.58
1023,Personal Care_Toothpaste_1023,364.92
1030,Dairy_Cream_1030,93.65
1159,Electronics_Batteries_1159,302.74
1141,Beverages_Coffee_1141,43.08
1008,Personal Care_Shampoo_1008,112.05
1091,Dairy_Butter_1091,14.86
1099,Personal Care_Toothpaste_1099,299.04
1074,Personal Care_Skincare_1074,250.68
1052,Snacks_Crackers_1052,14.18
1121,Grocery_Rice_1121,31.88
1077,Household_Cleaning Supplies_1077,242.76
1192,Dairy_Milk_1192,56.01
1168,Snacks_Chips_1168,38.24
1078,Electronics_Cables_1078,539.19
1064,Snacks_Biscuits_1064,75.15
1050,Snacks_Chips_1050,17.84
1168,Snacks_Chips_1168,114.72
1149,Electronics_Chargers_1149,621.48
1127,Grocery_Rice_1127,20.43
1165,Personal Care_Skincare_1165,34.6
1101,Snacks_Crackers_1101,127.08
1185,Personal Care_Toothpaste_1185,77.39
1200,Beverages_Juices_1200,12.74
1183,Electronics_Batteries_1183,133.79
1074,Personal Care_Skincare_1074,53.27
1167,Grocery_Rice_1167,112.59
1072,Electronics_Chargers_1072,476.52
1055,Dairy_Butter_1055,44.56
1002,Dairy_Cream_1002,46.68
1169,Beverages_Soft Drinks_1169,5.18
1121,Grocery_Rice_1121,159.4
1119,Grocery_Pasta_1119,183.96
1169,Beverages_Soft Drinks_1169,30.45
1018,Personal Care_Deodorant_1018,234.45
1005,Household_Paper Products_1005,45.12
1089,Electronics_Mobile Accessories_1089,65.95
1197,Electronics_Mobile Accessories_1197,59.76
1137,Snacks_Nuts_1137,6.72
1090,Dairy_Cheese_1090,31.06
1118,Dairy_Milk_1118,23.7
1055,Dairy_Butter_1055,47.35
1069,Grocery_Spices_1069,32.56
1114,Electronics_Batteries_1114,388.68
1056,Snacks_Nuts_1056,20.32
1034,Household_Cleaning Supplies_1034,97.86
1034,Household_Cleaning Supplies_1034,230.24
1111,Snacks_Nuts_1111,37.68
1081,Snacks_Nuts_1081,8.55
1103,Dairy_Milk_1103,130.52
1064,Snacks_Biscuits_1064,70.72
1081,Snacks_Nuts_1081,17.1
1024,Grocery_Canned Goods_1024,17.58
1103,Dairy_Milk_1103,38.39
1044,Snacks_Biscuits_1044,18.52
1016,Grocery_Rice_1016,97.2
1028,Household_Paper Products_1028,250.68
1110,Grocery_Canned Goods_1110,46.95
1015,Dairy_Cream_1015,54.26
1083,Dairy_Cheese_1083,27.76
1023,Personal Care_Toothpaste_1023,51.7
1037,Electronics_Cables_1037,1071.42
1197,Electronics_Mobile Accessories_1197,70.32
1039,Beverages_Soft Drinks_1039,51.82
1058,Personal Care_Soap_1058,76.62
1083,Dairy_Cheese_1083,41.64
1003,Household_Cleaning Supplies_1003,20.4
1141,Beverages_Coffee_1141,33.8
1182,Beverages_Tea_1182,35.76
1104,Grocery_Pasta_1104,42.24
1109,Electronics_Batteries_1109,154.65
1036,Electronics_Mobile Accessories_1036,304.24
1164,Electronics_Cables_1164,784.96
1171,Personal Care_Toothpaste_1171,125.01
1171,Personal Care_Toothpaste_1171,41.67
1165,Personal Care_Skincare_1165,29.4
1045,Electronics_Cables_1045,240.06
1009,Electronics_Batteries_1009,363.8
1113,Dairy_Cheese_1113,64.5
1141,Beverages_Coffee_1141,14.36
1127,Grocery_Rice_1127,86.85
1053,Snacks_Crackers_1053,19.8
1052,Snacks_Crackers_1052,16.68
1026,Snacks_Biscuits_1026,5.7
1082,Household_Detergent_1082,133.98
1046,Household_Paper Products_1046,116.38
1079,Beverages_Juices_1079,4.42
1047,Household_Detergent_1047,61.38
1052,Snacks_Crackers_1052,56.72
1152,Personal Care_Toothpaste_1152,91.7
1141,Beverages_Coffee_1141,25.35
1165,Personal Care_Skincare_1165,58.8
1040,Electronics_Mobile Accessories_1040,169.36
1181,Personal Care_Soap_1181,231.66
1023,Personal Care_Toothpaste_1023,206.8
1062,Personal Care_Deodorant_1062,58.36
1123,Beverages_Water_1123,39.28
1036,Electronics_Mobile Accessories_1036,456.36
1069,Grocery_Spices_1069,76.6
1128,Grocery_Spices_1128,45.18
1084,Household_Paper Products_1084,239.45
1059,Electronics_Cables_1059,90.25
1007,Personal Care_Shampoo_1007,134.52
1173,Electronics_Batteries_1173,327.16
1018,Personal Care_Deodorant_1018,110.32
1133,Electronics_Mobile Accessories_1133,57.54
1014,Dairy_Butter_1014,26.64
1039,Beverages_Soft Drinks_1039,51.82
1146,Snacks_Chocolates_1146,60.87
1025,Household_Detergent_1025,25.44
1117,Snacks_Crackers_1117,9.94
1099,Personal Care_Toothpaste_1099,42.36
1062,Personal Care_Deodorant_1062,24.8
1097,Snacks_Crackers_1097,5.22
1141,Beverages_Coffee_1141,50.7
1156,Personal Care_Soap_1156,144.3
1043,Electronics_Batteries_1043,117.25
1068,Electronics_Chargers_1068,161.66
1154,Household_Cleaning Supplies_1154,27.02
1160,Snacks_Nuts_1160,6.18
1130,Snacks_Nuts_1130,28.66
1194,Dairy_Butter_1194,32.76
1123,Beverages_Water_1123,19.64
1168,Snacks_Chips_1168,16.25
1111,Snacks_Nuts_1111,53.4
1062,Personal Care_Deodorant_1062,24.8
1140,Personal Care_Shampoo_1140,107.55
1175,Household_Trash Bags_1175,101.72
1084,Household_Paper Products_1084,47.89
1087,Snacks_Crackers_1087,37.68
1124,Dairy_Cheese_1124,94.48
1016,Grocery_Rice_1016,38.88
1084,Household_Paper Products_1084,143.67
1072,Electronics_Chargers_1072,810.08
1088,Household_Cleaning Supplies_1088,126.96
1127,Grocery_Rice_1127,102.15
1168,Snacks_Chips_1168,32.5
1085,Personal Care_Skincare_1085,106.52
1128,Grocery_Spices_1128,79.74
1156,Personal Care_Soap_1156,144.3
1161,Electronics_Batteries_1161,140.52
1177,Snacks_Chips_1177,14.46
1083,Dairy_Cheese_1083,11.8
1154,Household_Cleaning Supplies_1154,40.53
1133,Electronics_Mobile Accessories_1133,86.31
1067,Grocery_Cereals_1067,49.57
1040,Electronics_Mobile Accessories_1040,431.88
1006,Beverages_Coffee_1006,50.48
1193,Beverages_Tea_1193,11.79
1076,Snacks_Chocolates_1076,19.06
1182,Beverages_Tea_1182,35.76
1112,Household_Paper Products_1112,17.64
1084,Household_Paper Products_1084,95.78
1020,Beverages_Juices_1020,42.35
1097,Snacks_Crackers_1097,13.05
1087,Snacks_Crackers_1087,47.1
1068,Electronics_Chargers_1068,242.49
1055,Dairy_Butter_1055,11.14
1055,Dairy_Butter_1055,37.88
1118,Dairy_Milk_1118,118.5
1101,Snacks_Crackers_1101,84.72
1105,Beverages_Water_1105,34.08
1085,Personal Care_Skincare_1085,106.52
1038,Electronics_Cables_1038,99.28
1098,Electronics_Mobile Accessories_1098,621.18
1004,Beverages_Juices_1004,24.82
1042,Grocery_Canned Goods_1042,190.8
1186,Dairy_Yogurt_1186,13.92
1043,Electronics_Batteries_1043,70.35
1117,Snacks_Crackers_1117,33.8
1189,Electronics_Batteries_1189,198.87
1199,Electronics_Cables_1199,390.82
1009,Electronics_Batteries_1009,77.31
1050,Snacks_Chips_1050,15.16
1003,Household_Cleaning Supplies_1003,51.0
1183,Electronics_Batteries_1183,113.72
1003,Household_Cleaning Supplies_1003,30.6
1071,Grocery_Canned Goods_1071,27.45
1126,Beverages_Soft Drinks_1126,51.4
1073,Electronics_Chargers_1073,481.52
1002,Dairy_Cream_1002,35.01
1021,Grocery_Canned Goods_1021,24.51
1111,Snacks_Nuts_1111,53.4
1168,Snacks_Chips_1168,32.5
1011,Personal Care_Shampoo_1011,34.62
1172,Electronics_Chargers_1172,340.35
1187,Personal Care_Skincare_1187,356.75
1197,Electronics_Mobile Accessories_1197,44.82
1107,Electronics_Mobile Accessories_1107,643.08
1029,Grocery_Canned Goods_1029,47.44
1179,Household_Cleaning Supplies_1179,73.53
1136,Personal Care_Shampoo_1136,256.25
1095,Snacks_Chocolates_1095,71.12
1197,Electronics_Mobile Accessories_1197,44.82
1194,Dairy_Butter_1194,40.95
1077,Household_Cleaning Supplies_1077,285.6
1039,Beverages_Soft Drinks_1039,66.06
1046,Household_Paper Products_1046,290.95
1139,Dairy_Cream_1139,90.84
1061,Personal Care_Skincare_1061,45.75
1187,Personal Care_Skincare_1187,121.3
1068,Electronics_Chargers_1068,161.66
1049,Electronics_Batteries_1049,200.88
1058,Personal Care_Soap_1058,114.93
1136,Personal Care_Shampoo_1136,256.25
1047,Household_Detergent_1047,216.66
1107,Electronics_Mobile Accessories_1107,321.54
1165,Personal Care_Skincare_1165,34.6
1163,Household_Paper Products_1163,63.56
1134,Household_Paper Products_1134,11.76
1040,Electronics_Mobile Accessories_1040,508.08
1054,Snacks_Chips_1054,49.3
1040,Electronics_Mobile Accessories_1040,359.9
1008,Personal Care_Shampoo_1008,112.05
1001,Electronics_Chargers_1001,419.64
1005,Household_Paper Products_1005,30.08
1083,Dairy_Cheese_1083,23.6
1021,Grocery_Canned Goods_1021,86.49
1100,Electronics_Mobile Accessories_1100,30.96
1076,Snacks_Chocolates_1076,57.18
1073,Electronics_Chargers_1073,204.64
1022,Household_Cleaning Supplies_1022,279.6
1024,Grocery_Canned Goods_1024,26.37
1143,Dairy_Cheese_1143,43.89
1194,Dairy_Butter_1194,40.95
1001,Electronics_Chargers_1001,822.8
1195,Snacks_Chocolates_1195,41.84
1110,Grocery_Canned Goods_1110,55.23
1088,Household_Cleaning Supplies_1088,42.32
1002,Dairy_Cream_1002,68.65
1021,Grocery_Canned Goods_1021,122.55
1138,Household_Cleaning Supplies_1138,231.4
1067,Grocery_Cereals_1067,210.65
1134,Household_Paper Products_1134,58.8
1141,Beverages_Coffee_1141,25.35
1160,Snacks_Nuts_1160,10.5
1025,Household_Detergent_1025,28.84
1059,Electronics_Cables_1059,72.2
1151,Electronics_Cables_1151,606.6
1111,Snacks_Nuts_1111,21.36
1195,Snacks_Chocolates_1195,35.56
1198,Dairy_Cheese_1198,66.06
1106,Snacks_Chocolates_1106,56.4
1146,Snacks_Chocolates_1146,40.58
1033,Household_Paper Products_1033,64.88
1181,Personal Care_Soap_1181,193.05
1009,Electronics_Batteries_1009,272.85
1008,Personal Care_Shampoo_1008,37.35
1126,Beverages_Soft Drinks_1126,77.1
1185,Personal Care_Toothpaste_1185,154.78
1085,Personal Care_Skincare_1085,53.26
1072,Electronics_Chargers_1072,238.26
1107,Electronics_Mobile Accessories_1107,136.65
1085,Personal Care_Skincare_1085,113.2
1003,Household_Cleaning Supplies_1003,24.0
1132,Dairy_Butter_1132,69.56
1067,Grocery_Cereals_1067,126.39
1140,Personal Care_Shampoo_1140,215.1
1150,Electronics_Batteries_1150,452.68
1098,Electronics_Mobile Accessories_1098,176.0
1045,Electronics_Cables_1045,120.03
1076,Snacks_Chocolates_1076,114.36
1145,Household_Trash Bags_1145,22.92
1106,Snacks_Chocolates_1106,33.84
1134,Household_Paper Products_1134,23.52
1037,Electronics_Cables_1037,758.9
1076,Snacks_Chocolates_1076,38.12
1166,Grocery_Spices_1166,197.28
1182,Beverages_Tea_1182,59.6
1041,Snacks_Nuts_1041,27.52
1019,Electronics_Cables_1019,423.72
1020,Beverages_Juices_1020,49.8
1113,Dairy_Cheese_1113,64.5
1135,Household_Trash Bags_1135,50.49
1021,Grocery_Canned Goods_1021,24.51
1172,Electronics_Chargers_1172,192.86
1045,Electronics_Cables_1045,282.42
1010,Grocery_Rice_1010,69.85
1021,Grocery_Canned Goods_1021,86.49
1026,Snacks_Biscuits_1026,4.84
1076,Snacks_Chocolates_1076,38.12
1024,Grocery_Canned Goods_1024,7.47
1010,Grocery_Rice_1010,13.97
1076,Snacks_Chocolates_1076,57.18
1056,Snacks_Nuts_1056,17.94
1090,Dairy_Cheese_1090,146.16
1109,Electronics_Batteries_1109,72.78
1059,Electronics_Cables_1059,106.15
1084,Household_Paper Products_1084,191.56
1189,Electronics_Batteries_1189,77.99
1036,Electronics_Mobile Accessories_1036,152.12
1018,Personal Care_Deodorant_1018,220.64
1023,Personal Care_Toothpaste_1023,258.5
1076,Snacks_Chocolates_1076,95.3
1137,Snacks_Nuts_1137,17.13
1058,Personal Care_Soap_1058,76.62
1159,Electronics_Batteries_1159,356.16
1172,Electronics_Chargers_1172,567.25
1113,Dairy_Cheese_1113,43.0
1077,Household_Cleaning Supplies_1077,40.46
1037,Electronics_Cables_1037,607.12
1172,Electronics_Chargers_1172,113.45
1147,Snacks_Crackers_1147,70.52
1163,Household_Paper Products_1163,95.34
1158,Snacks_Crackers_1158,12.36
1194,Dairy_Butter_1194,49.14
1174,Electronics_Mobile Accessories_1174,1023.6
1168,Snacks_Chips_1168,95.6
1199,Electronics_Cables_1199,781.64
1196,Grocery_Pasta_1196,152.7
1007,Personal Care_Shampoo_1007,114.34
1027,Snacks_Chips_1027,6.05
1073,Electronics_Chargers_1073,102.32
1143,Dairy_Cheese_1143,43.89
1196,Grocery_Pasta_1196,101.8
1093,Snacks_Chips_1093,33.9
1012,Beverages_Juices_1012,35.94
1155,Electronics_Mobile Accessories_1155,19.45
1079,Beverages_Juices_1079,4.42
1074,Personal Care_Skincare_1074,106.54
1020,Beverages_Juices_1020,25.41
1075,Snacks_Crackers_1075,40.11
1073,Electronics_Chargers_1073,120.38
1001,Electronics_Chargers_1001,493.68
1025,Household_Detergent_1025,25.44
1058,Personal Care_Soap_1058,76.62
1046,Household_Paper Products_1046,116.38
1012,Beverages_Juices_1012,11.98
1140,Personal Care_Shampoo_1140,30.47
1108,Dairy_Butter_1108,66.84
1097,Snacks_Crackers_1097,15.66
1110,Grocery_Canned Goods_1110,15.65
1155,Electronics_Mobile Accessories_1155,22.88
1196,Grocery_Pasta_1196,50.9
1162,Dairy_Yogurt_1162,79.2
1039,Beverages_Soft Drinks_1039,25.91
1114,Electronics_Batteries_1114,609.68
1109,Electronics_Batteries_1109,30.93
1022,Household_Cleaning Supplies_1022,164.46
1156,Personal Care_Soap_1156,57.72
1119,Grocery_Pasta_1119,216.42
1187,Personal Care_Skincare_1187,121.3
1052,Snacks_Crackers_1052,70.9
1027,Snacks_Chips_1027,15.42
1136,Personal Care_Shampoo_1136,153.75
1007,Personal Care_Shampoo_1007,114.34
1031,Snacks_Chips_1031,25.96
1012,Beverages_Juices_1012,56.4
1098,Electronics_Mobile Accessories_1098,264.0
1178,Beverages_Soft Drinks_1178,61.05
1173,Electronics_Batteries_1173,556.16
1003,Household_Cleaning Supplies_1003,51.0
1056,Snacks_Nuts_1056,15.24
1078,Electronics_Cables_1078,898.65
1044,Snacks_Biscuits_1044,65.37
1108,Dairy_Butter_1108,39.32
1066,Household_Cleaning Supplies_1066,99.56
1071,Grocery_Canned Goods_1071,4.67
1033,Household_Paper Products_1033,27.57
1155,Electronics_Mobile Accessories_1155,38.9
1117,Snacks_Crackers_1117,16.9
1040,Electronics_Mobile Accessories_1040,359.9
1034,Household_Cleaning Supplies_1034,97.86
1052,Snacks_Crackers_1052,85.08
1015,Dairy_Cream_1015,27.13
1132,Dairy_Butter_1132,69.56
1065,Electronics_Chargers_1065,151.16
1027,Snacks_Chips_1027,25.7
1158,Snacks_Crackers_1158,30.9
1181,Personal Care_Soap_1181,115.83
1134,Household_Paper Products_1134,35.28
1067,Grocery_Cereals_1067,84.26
1176,Snacks_Chocolates_1176,27.32
1191,Dairy_Butter_1191,42.1
1068,Electronics_Chargers_1068,242.49
1048,Snacks_Biscuits_1048,70.74
1094,Grocery_Rice_1094,59.91
1065,Electronics_Chargers_1065,604.64
1092,Household_Detergent_1092,95.84
1117,Snacks_Crackers_1117,42.25
1125,Personal Care_Toothpaste_1125,53.94
1042,Grocery_Canned Goods_1042,44.9
1052,Snacks_Crackers_1052,28.36
1085,Personal Care_Skincare_1085,67.92
1055,Dairy_Butter_1055,44.56
1110,Grocery_Canned Goods_1110,73.64
1073,Electronics_Chargers_1073,120.38
1041,Snacks_Nuts_1041,11.7
1066,Household_Cleaning Supplies_1066,149.34
1030,Dairy_Cream_1030,66.12
1156,Personal Care_Soap_1156,115.44
1044,Snacks_Biscuits_1044,130.74
1002,Dairy_Cream_1002,46.68
1182,Beverages_Tea_1182,11.92
1094,Grocery_Rice_1094,19.97
1089,Electronics_Mobile Accessories_1089,56.06
1197,Electronics_Mobile Accessories_1197,35.16
1105,Beverages_Water_1105,68.16
1001,Electronics_Chargers_1001,699.4
1152,Personal Care_Toothpaste_1152,45.85
1147,Snacks_Crackers_1147,70.52
1092,Household_Detergent_1092,95.84
1145,Household_Trash Bags_1145,68.76
1061,Personal Care_Skincare_1061,53.82
1064,Snacks_Biscuits_1064,60.12
1037,Electronics_Cables_1037,758.9
1178,Beverages_Soft Drinks_1178,95.76
1156,Personal Care_Soap_1156,86.58
1171,Personal Care_Toothpaste_1171,83.34
1018,Personal Care_Deodorant_1018,187.56
1106,Snacks_Chocolates_1106,67.68
1034,Household_Cleaning Supplies_1034,195.72
1079,Beverages_Juices_1079,31.2
1171,Personal Care_Toothpaste_1171,208.35
1117,Snacks_Crackers_1117,33.8
1041,Snacks_Nuts_1041,13.76
1044,Snacks_Biscuits_1044,18.52
1152,Personal Care_Toothpaste_1152,137.55
1105,Beverages_Water_1105,86.88
1054,Snacks_Chips_1054,33.52
1120,Grocery_Cereals_1120,197.35
1045,Electronics_Cables_1045,423.63
1083,Dairy_Cheese_1083,41.64
1108,Dairy_Butter_1108,196.6
1132,Dairy_Butter_1132,118.24
1179,Household_Cleaning Supplies_1179,24.51
1159,Electronics_Batteries_1159,454.11
1105,Beverages_Water_1105,72.4
1196,Grocery_Pasta_1196,76.35
1022,Household_Cleaning Supplies_1022,328.92
1161,Electronics_Batteries_1161,140.52
1025,Household_Detergent_1025,42.4
1158,Snacks_Crackers_1158,6.18
1168,Snacks_Chips_1168,48.75
1117,Snacks_Crackers_1117,50.7
1025,Household_Detergent_1025,28.84
1034,Household_Cleaning Supplies_1034,57.56
1179,Household_Cleaning Supplies_1179,86.52
1079,Beverages_Juices_1079,13.26
1126,Beverages_Soft Drinks_1126,43.68
1166,Grocery_Spices_1166,125.76
1042,Grocery_Canned Goods_1042,179.6
1109,Electronics_Batteries_1109,123.72
1093,Snacks_Chips_1093,20.34
1078,Electronics_Cables_1078,539.19
1115,Household_Paper Products_1115,112.77
1072,Electronics_Chargers_1072,714.78
1054,Snacks_Chips_1054,29.58
1120,Grocery_Cereals_1120,39.47
1090,Dairy_Cheese_1090,36.54
1200,Beverages_Juices_1200,22.47
1101,Snacks_Crackers_1101,49.84
1174,Electronics_Mobile Accessories_1174,818.88
1102,Snacks_Biscuits_1102,43.08
1142,Electronics_Mobile Accessories_1142,66.45
1136,Personal Care_Shampoo_1136,60.29
1086,Grocery_Rice_1086,38.4
1011,Personal Care_Shampoo_1011,69.24
1017,Household_Paper Products_1017,36.75
1161,Electronics_Batteries_1161,165.32
1157,Household_Cleaning Supplies_1157,12.44
1095,Snacks_Chocolates_1095,41.84
1160,Snacks_Nuts_1160,15.75
1063,Snacks_Chocolates_1063,48.66
1110,Grocery_Canned Goods_1110,93.9
1052,Snacks_Crackers_1052,100.08
1042,Grocery_Canned Goods_1042,76.32
1132,Dairy_Butter_1132,59.12
1173,Electronics_Batteries_1173,834.24
1042,Grocery_Canned Goods_1042,89.8
1068,Electronics_Chargers_1068,285.27
1179,Household_Cleaning Supplies_1179,73.53
1156,Personal Care_Soap_1156,169.75
1115,Household_Paper Products_1115,132.66
1157,Household_Cleaning Supplies_1157,24.88
1103,Dairy_Milk_1103,163.15
1132,Dairy_Butter_1132,118.24
1169,Beverages_Soft Drinks_1169,15.54
1004,Beverages_Juices_1004,42.2
1122,Dairy_Yogurt_1122,53.72
1101,Snacks_Crackers_1101,74.76
1103,Dairy_Milk_1103,32.63
1192,Dairy_Milk_1192,56.01
1160,Snacks_Nuts_1160,31.5
1112,Household_Paper Products_1112,35.28
1122,Dairy_Yogurt_1122,80.58
1101,Snacks_Crackers_1101,21.18
1127,Grocery_Rice_1127,81.72
1138,Household_Cleaning Supplies_1138,46.28
1163,Household_Paper Products_1163,127.12
1155,Electronics_Mobile Accessories_1155,68.64
1038,Electronics_Cables_1038,99.28
1048,Snacks_Biscuits_1048,83.22
1168,Snacks_Chips_1168,57.36
1049,Electronics_Batteries_1049,200.88
1018,Personal Care_Deodorant_1018,93.78
1137,Snacks_Nuts_1137,40.32
1052,Snacks_Crackers_1052,16.68
1109,Electronics_Batteries_1109,123.72
1085,Personal Care_Skincare_1085,113.2
1073,Electronics_Chargers_1073,613.92
1099,Personal Care_Toothpaste_1099,254.16
1178,Beverages_Soft Drinks_1178,101.75
1191,Dairy_Butter_1191,42.1
1072,Electronics_Chargers_1072,953.04
1161,Electronics_Batteries_1161,413.3
1032,Snacks_Chocolates_1032,51.56
1047,Household_Detergent_1047,216.66
1137,Snacks_Nuts_1137,13.44
1070,Grocery_Canned Goods_1070,210.95
1196,Grocery_Pasta_1196,50.9
1101,Snacks_Crackers_1101,74.76
1028,Household_Paper Products_1028,177.55
1060,Household_Detergent_1060,64.3
1035,Electronics_Batteries_1035,625.71
1050,Snacks_Chips_1050,17.84
1124,Dairy_Cheese_1124,94.48
1025,Household_Detergent_1025,33.92
1015,Dairy_Cream_1015,108.52
1100,Electronics_Mobile Accessories_1100,46.44
1015,Dairy_Cream_1015,69.18
1075,Snacks_Crackers_1075,56.8
1080,Snacks_Chips_1080,111.25
1148,Household_Cleaning Supplies_1148,45.57
1092,Household_Detergent_1092,47.92
1025,Household_Detergent_1025,36.05
1054,Snacks_Chips_1054,50.28
1022,Household_Cleaning Supplies_1022,54.82
1107,Electronics_Mobile Accessories_1107,819.9
1078,Electronics_Cables_1078,179.73
1040,Electronics_Mobile Accessories_1040,287.92
1039,Beverages_Soft Drinks_1039,66.06
1024,Grocery_Canned Goods_1024,29.88
1058,Personal Care_Soap_1058,153.24
1009,Electronics_Batteries_1009,77.31
1052,Snacks_Crackers_1052,100.08
1088,Household_Cleaning Supplies_1088,35.98
1126,Beverages_Soft Drinks_1126,87.36
1085,Personal Care_Skincare_1085,67.92
1158,Snacks_Crackers_1158,12.36
1048,Snacks_Biscuits_1048,70.74
1103,Dairy_Milk_1103,65.26
1090,Dairy_Cheese_1090,31.06
1007,Personal Care_Shampoo_1007,171.51
1069,Grocery_Spices_1069,97.68
1043,Electronics_Batteries_1043,39.86
1113,Dairy_Cheese_1113,151.74
1154,Household_Cleaning Supplies_1154,54.04
1181,Personal Care_Soap_1181,164.1
1010,Grocery_Rice_1010,13.97
1073,Electronics_Chargers_1073,613.92
1080,Snacks_Chips_1080,56.73
1162,Dairy_Yogurt_1162,26.4
1155,Electronics_Mobile Accessories_1155,58.35
1088,Household_Cleaning Supplies_1088,42.32
1039,Beverages_Soft Drinks_1039,129.55
1192,Dairy_Milk_1192,18.67
1006,Beverages_Coffee_1006,75.72
1101,Snacks_Crackers_1101,105.9
1192,Dairy_Milk_1192,18.67
1191,Dairy_Butter_1191,39.6
1109,Electronics_Batteries_1109,92.79
1074,Personal Care_Skincare_1074,319.62
1103,Dairy_Milk_1103,130.52
1065,Electronics_Chargers_1065,604.64
1059,Electronics_Cables_1059,108.3
1138,Household_Cleaning Supplies_1138,78.68
1066,Household_Cleaning Supplies_1066,42.31
1039,Beverages_Soft Drinks_1039,66.06
1074,Personal Care_Skincare_1074,125.34
1019,Electronics_Cables_1019,720.32
1133,Electronics_Mobile Accessories_1133,28.77
1151,Electronics_Cables_1151,242.64
1146,Snacks_Chocolates_1146,17.25
1009,Electronics_Batteries_1009,386.55
1176,Snacks_Chocolates_1176,34.15
1126,Beverages_Soft Drinks_1126,87.36
1014,Dairy_Butter_1014,31.32
1087,Snacks_Crackers_1087,37.68
1192,Dairy_Milk_1192,21.97
1028,Household_Paper Products_1028,71.02
1143,Dairy_Cheese_1143,86.05
1042,Grocery_Canned Goods_1042,190.8
1142,Electronics_Mobile Accessories_1142,39.87
1116,Personal Care_Skincare_1116,234.36
1137,Snacks_Nuts_1137,13.44
1010,Grocery_Rice_1010,82.15
1009,Electronics_Batteries_1009,309.24
1143,Dairy_Cheese_1143,29.26
1033,Household_Paper Products_1033,82.71
1031,Snacks_Chips_1031,45.81
1100,Electronics_Mobile Accessories_1100,61.92
1027,Snacks_Chips_1027,18.15
1175,Household_Trash Bags_1175,152.58
1154,Household_Cleaning Supplies_1154,47.67
1129,Electronics_Chargers_1129,458.52
1055,Dairy_Butter_1055,56.82
1100,Electronics_Mobile Accessories_1100,109.26
1117,Snacks_Crackers_1117,29.82
1063,Snacks_Chocolates_1063,55.16
1118,Dairy_Milk_1118,80.56
1028,Household_Paper Products_1028,177.55
1187,Personal Care_Skincare_1187,285.4
1010,Grocery_Rice_1010,41.91
1115,Household_Paper Products_1115,37.59
1153,Electronics_Batteries_1153,683.05
1011,Personal Care_Shampoo_1011,101.85
1106,Snacks_Chocolates_1106,47.95
1161,Electronics_Batteries_1161,165.32
1148,Household_Cleaning Supplies_1148,136.71
1122,Dairy_Yogurt_1122,31.6
1060,Household_Detergent_1060,64.3
1131,Snacks_Crackers_1131,23.47
1112,Household_Paper Products_1112,26.46
1049,Electronics_Batteries_1049,236.32
1139,Dairy_Cream_1139,68.13
1114,Electronics_Batteries_1114,129.56
1012,Beverages_Juices_1012,23.96
1191,Dairy_Butter_1191,25.26
1169,Beverages_Soft Drinks_1169,5.18
1152,Personal Care_Toothpaste_1152,137.55
1154,Household_Cleaning Supplies_1154,67.55
1052,Snacks_Crackers_1052,85.08
1150,Electronics_Batteries_1150,226.34
1151,Electronics_Cables_1151,713.65
1166,Grocery_Spices_1166,83.84
1137,Snacks_Nuts_1137,5.71
1073,Electronics_Chargers_1073,240.76
1008,Personal Care_Shampoo_1008,37.35
1038,Electronics_Cables_1038,168.78
1051,Electronics_Cables_1051,142.7
1044,Snacks_Biscuits_1044,111.12
1004,Beverages_Juices_1004,99.28
