cust_id,city,total_value
2542,Abu Dhabi,46.44
2542,Abu Dhabi,50.58
2542,Abu Dhabi,95.78
2542,Abu Dhabi,43.94
2542,Abu Dhabi,32.86
2542,Abu Dhabi,91.14
2542,Abu Dhabi,75.72
2542,Abu Dhabi,328.92
2542,Abu Dhabi,81.16
2542,Abu Dhabi,71.35
2542,Abu Dhabi,11.98
2542,Abu Dhabi,68.76
2542,Abu Dhabi,21.54
2542,Abu Dhabi,22.56
2542,Abu Dhabi,272.85
2542,Abu Dhabi,63.2
2542,Abu Dhabi,178.96
2542,Abu Dhabi,41.49
2542,Abu Dhabi,7.68
2542,Abu Dhabi,42.3
2542,Abu Dhabi,45.42
2542,Abu Dhabi,38.88
2542,Abu Dhabi,53.61
2542,Abu Dhabi,45.18
2542,Abu Dhabi,388.68
2542,Abu Dhabi,12.98
2542,Abu Dhabi,31.78
2542,Abu Dhabi,9.86
2542,Abu Dhabi,111.25
2542,Abu Dhabi,112.17
2542,Abu Dhabi,42.24
2542,Abu Dhabi,588.72
2542,Abu Dhabi,89.36
2542,Abu Dhabi,247.98
2542,Abu Dhabi,75.32
2542,Abu Dhabi,24.27
2542,Abu Dhabi,191.56
2542,Abu Dhabi,67.7
2544,Dubai,21.81
2544,Dubai,16.02
2544,Dubai,142.8
2544,Dubai,25.29
2544,Dubai,16.68
2544,Dubai,101.55
2544,Dubai,88.6
2544,Dubai,113.61
2544,Dubai,601.9
2544,Dubai,51.09
2544,Dubai,541.92
2544,Dubai,354.48
2544,Dubai,29.84
2544,Dubai,567.18
2544,Dubai,20.49
2544,Dubai,84.68
2544,Dubai,59.36
2544,Dubai,8.87
2544,Dubai,22.89
2544,Dubai,20.76
2544,Dubai,84.48
2544,Dubai,47.67
2544,Dubai,459.78
2544,Dubai,121.64
2544,Dubai,146.16
2544,Dubai,57.56
2544,Dubai,19.64
2544,Dubai,21.81
2544,Dubai,38.3
2544,Dubai,26.58
2544,Dubai,311.96
2544,Dubai,178.5
2544,Dubai,14.12
2544,Dubai,30.09
2544,Dubai,124.0
2544,Dubai,7.84
2544,Dubai,240.85
2544,Dubai,82.65
2544,Dubai,178.7
2544,Dubai,41.64
2544,Dubai,13.76
2544,Dubai,22.04
2544,Dubai,12.18
2544,Dubai,26.63
2544,Dubai,20.74
2544,Dubai,240.76
2544,Dubai,136.26
2544,Dubai,121.3
2544,Dubai,41.37
2544,Dubai,41.84
2544,Dubai,142.73
2544,Dubai,19.68
2544,Dubai,67.26
2544,Dubai,16.8
2544,Dubai,11.28
2544,Dubai,20.12
2544,Dubai,95.78
2544,Dubai,48.88
2544,Dubai,102.0
2544,Dubai,17.58
2544,Dubai,72.78
2544,Dubai,133.14
2544,Dubai,327.16
2544,Dubai,12.18
2544,Dubai,736.14
2544,Dubai,26.22
2544,Dubai,67.9
2544,Dubai,45.48
2544,Dubai,279.76
2544,Dubai,338.72
2544,Dubai,53.27
2544,Dubai,12.89
2544,Dubai,164.1
2544,Dubai,14.63
2544,Dubai,10.28
2544,Dubai,110.28
2544,Dubai,53.94
2544,Dubai,41.19
2544,Dubai,8.79
2544,Dubai,63.1
2544,Dubai,75.94
2544,Dubai,29.88
2544,Dubai,78.44
2544,Dubai,42.3
2544,Dubai,15.06
2544,Dubai,44.22
2544,Dubai,27.9
2544,Dubai,81.52
2544,Dubai,588.72
2544,Dubai,113.29
2544,Dubai,78.12
2544,Dubai,24.2
2544,Dubai,109.62
2544,Dubai,26.46
2544,Dubai,41.61
2544,Dubai,108.33
2544,Dubai,27.74
2544,Dubai,31.88
2544,Dubai,27.46
2544,Dubai,15.82
2544,Dubai,33.85
2544,Dubai,165.32
2544,Dubai,11.28
2544,Dubai,17.58
2544,Dubai,49.57
2544,Dubai,35.63
2544,Dubai,40.86
2544,Dubai,27.74
2544,Dubai,214.05
2545,Dubai,119.8
2545,Dubai,20.32
2545,Dubai,144.15
2545,Dubai,72.4
2545,Dubai,191.56
2545,Dubai,55.16
2545,Dubai,36.07
2545,Dubai,33.72
2545,Dubai,49.29
2545,Dubai,84.6
2545,Dubai,16.38
2545,Dubai,47.6
2545,Dubai,111.6
2545,Dubai,97.32
2545,Dubai,490.76
2545,Dubai,18.34
2545,Dubai,7.49
2545,Dubai,12.1
2545,Dubai,33.42
2545,Dubai,19.8
2545,Dubai,453.16
2545,Dubai,245.38
2545,Dubai,22.47
2545,Dubai,101.15
2545,Dubai,34.6
2545,Dubai,19.92
2545,Dubai,62.4
2545,Dubai,50.56
2545,Dubai,5.88
2545,Dubai,100.92
2545,Dubai,49.32
2545,Dubai,11.96
2545,Dubai,44.56
2545,Dubai,44.08
2545,Dubai,71.35
2545,Dubai,103.53
2545,Dubai,21.26
2545,Dubai,38.22
2545,Dubai,46.9
2545,Dubai,167.12
2545,Dubai,36.42
2545,Dubai,88.3
2545,Dubai,619.48
2545,Dubai,490.74
2545,Dubai,29.7
2545,Dubai,84.38
2545,Dubai,29.08
2545,Dubai,8.38
2545,Dubai,13.32
2545,Dubai,11.46
2545,Dubai,99.3
2545,Dubai,50.94
2545,Dubai,71.46
2545,Dubai,7.7
2545,Dubai,33.8
2545,Dubai,134.22
2545,Dubai,88.3
2545,Dubai,16.68
2545,Dubai,15.66
2545,Dubai,134.7
2545,Dubai,142.7
2545,Dubai,16.43
2545,Dubai,13.49
2545,Dubai,33.03
2545,Dubai,74.04
2545,Dubai,6.76
2545,Dubai,53.82
2545,Dubai,95.09
2545,Dubai,919.56
2545,Dubai,10.06
2545,Dubai,116.38
2545,Dubai,269.04
2545,Dubai,132.8
2545,Dubai,88.08
2545,Dubai,280.3
2545,Dubai,49.02
2545,Dubai,4.67
2545,Dubai,25.2
2545,Dubai,124.24
2545,Dubai,18.41
2545,Dubai,154.78
2545,Dubai,38.22
2545,Dubai,152.42
2545,Dubai,30.47
2545,Dubai,8.91
2545,Dubai,86.46
2545,Dubai,23.3
2545,Dubai,87.16
2545,Dubai,191.56
2545,Dubai,53.52
2545,Dubai,22.92
2545,Dubai,12.98
2545,Dubai,95.34
2545,Dubai,203.55
2545,Dubai,34.08
2545,Dubai,29.82
2545,Dubai,25.28
2545,Dubai,33.9
2545,Dubai,45.76
2545,Dubai,46.64
2545,Dubai,20.3
2545,Dubai,226.9
2548,Sharjah,613.92
2548,Sharjah,17.58
2548,Sharjah,44.66
2548,Sharjah,16.86
2548,Sharjah,40.11
2548,Sharjah,267.12
2548,Sharjah,20.21
2548,Sharjah,79.08
2548,Sharjah,95.09
2548,Sharjah,31.28
2548,Sharjah,296.04
2548,Sharjah,40.6
2548,Sharjah,19.44
2548,Sharjah,236.32
2548,Sharjah,611.36
2548,Sharjah,76.48
2548,Sharjah,29.94
2548,Sharjah,20.74
2548,Sharjah,34.6
2548,Sharjah,160.72
2548,Sharjah,62.68
2548,Sharjah,43.36
2548,Sharjah,44.15
2548,Sharjah,35.92
2548,Sharjah,46.9
2548,Sharjah,57.66
2548,Sharjah,920.2
2548,Sharjah,139.32
2548,Sharjah,109.62
2548,Sharjah,188.0
2548,Sharjah,43.95
2548,Sharjah,107.64
2548,Sharjah,46.9
2548,Sharjah,149.34
2548,Sharjah,61.08
2548,Sharjah,21.16
2548,Sharjah,11.8
2548,Sharjah,38.1
2548,Sharjah,77.2
2548,Sharjah,363.9
2548,Sharjah,456.42
2548,Sharjah,37.7
2548,Sharjah,161.84
2548,Sharjah,458.52
2548,Sharjah,49.57
2548,Sharjah,78.12
2548,Sharjah,84.57
2548,Sharjah,23.96
2548,Sharjah,176.0
2548,Sharjah,60.16
2548,Sharjah,121.74
2548,Sharjah,142.32
2548,Sharjah,281.04
2548,Sharjah,26.52
2548,Sharjah,17.58
2548,Sharjah,87.54
2548,Sharjah,401.37
2548,Sharjah,31.28
2548,Sharjah,12.56
2548,Sharjah,49.84
2548,Sharjah,32.44
2548,Sharjah,7.05
2548,Sharjah,296.2
2548,Sharjah,200.95
2548,Sharjah,109.62
2548,Sharjah,22.88
2548,Sharjah,44.15
2548,Sharjah,90.95
2548,Sharjah,19.11
2548,Sharjah,65.72
2548,Sharjah,77.22
2548,Sharjah,29.55
2548,Sharjah,47.88
2548,Sharjah,23.94
2548,Sharjah,85.58
2548,Sharjah,32.75
2548,Sharjah,50.58
2548,Sharjah,30.54
2548,Sharjah,160.83
2548,Sharjah,26.4
2548,Sharjah,321.54
2550,Abu Dhabi,43.44
2550,Abu Dhabi,32.56
2550,Abu Dhabi,72.14
2550,Abu Dhabi,198.28
2550,Abu Dhabi,12.44
2550,Abu Dhabi,68.88
2550,Abu Dhabi,70.32
2550,Abu Dhabi,70.5
2550,Abu Dhabi,7.49
2550,Abu Dhabi,28.04
2550,Abu Dhabi,21.54
2550,Abu Dhabi,56.4
2550,Abu Dhabi,54.99
2550,Abu Dhabi,480.81
2550,Abu Dhabi,15.12
2550,Abu Dhabi,9.94
2550,Abu Dhabi,18.27
2550,Abu Dhabi,139.32
2550,Abu Dhabi,58.19
2550,Abu Dhabi,33.7
2550,Abu Dhabi,65.36
2550,Abu Dhabi,109.6
2550,Abu Dhabi,35.19
2550,Abu Dhabi,106.32
2550,Abu Dhabi,16.92
2550,Abu Dhabi,22.08
2550,Abu Dhabi,90.44
2550,Abu Dhabi,10.06
2550,Abu Dhabi,13.44
2550,Abu Dhabi,56.85
2550,Abu Dhabi,263.64
2550,Abu Dhabi,19.43
2550,Abu Dhabi,24.82
2550,Abu Dhabi,43.58
2550,Abu Dhabi,46.9
2550,Abu Dhabi,141.21
2550,Abu Dhabi,42.24
2550,Abu Dhabi,113.45
2550,Abu Dhabi,20.49
2550,Abu Dhabi,74.76
2550,Abu Dhabi,14.1
2550,Abu Dhabi,82.85
2550,Abu Dhabi,121.25
2550,Abu Dhabi,162.3
2550,Abu Dhabi,212.68
2550,Abu Dhabi,36.52
2550,Abu Dhabi,287.8
2550,Abu Dhabi,9.9
2550,Abu Dhabi,266.28
2550,Abu Dhabi,73.08
2550,Abu Dhabi,199.12
2550,Abu Dhabi,392.48
2550,Abu Dhabi,37.86
2550,Abu Dhabi,23.94
2550,Abu Dhabi,46.98
2550,Abu Dhabi,27.58
2550,Abu Dhabi,14.54
2550,Abu Dhabi,42.81
2550,Abu Dhabi,69.2
2550,Abu Dhabi,45.07
2550,Abu Dhabi,71.7
2550,Abu Dhabi,89.8
2550,Abu Dhabi,44.9
2550,Abu Dhabi,100.02
2550,Abu Dhabi,32.44
2550,Abu Dhabi,5.98
2550,Abu Dhabi,20.26
2550,Abu Dhabi,179.73
2550,Abu Dhabi,44.9
2550,Abu Dhabi,54.04
2550,Abu Dhabi,21.0
2550,Abu Dhabi,107.7
2550,Abu Dhabi,49.6
2550,Abu Dhabi,90.76
2550,Abu Dhabi,26.74
2550,Abu Dhabi,66.72
2550,Abu Dhabi,56.5
2550,Abu Dhabi,467.94
2550,Abu Dhabi,712.32
2550,Abu Dhabi,247.98
2550,Abu Dhabi,64.24
2550,Abu Dhabi,155.4
2550,Abu Dhabi,33.72
2550,Abu Dhabi,20.43
2550,Abu Dhabi,12.0
2550,Abu Dhabi,534.24
2550,Abu Dhabi,6.83
2550,Abu Dhabi,267.58
2550,Abu Dhabi,50.9
2550,Abu Dhabi,183.0
2550,Abu Dhabi,23.94
2550,Abu Dhabi,51.0
2550,Abu Dhabi,279.6
2550,Abu Dhabi,11.5
2550,Abu Dhabi,241.16
2550,Abu Dhabi,59.88
2550,Abu Dhabi,42.19
2550,Abu Dhabi,67.26
2550,Abu Dhabi,21.23
2550,Abu Dhabi,784.96
2550,Abu Dhabi,163.58
2550,Abu Dhabi,91.52
2550,Abu Dhabi,39.54
2550,Abu Dhabi,26.01
2550,Abu Dhabi,27.74
2550,Abu Dhabi,40.74
2550,Abu Dhabi,6.18
2550,Abu Dhabi,25.91
2553,Sharjah,72.14
2553,Sharjah,310.2
2553,Sharjah,363.9
2553,Sharjah,136.71
2553,Sharjah,132.8
2553,Sharjah,46.89
2553,Sharjah,53.26
2553,Sharjah,179.73
2553,Sharjah,26.74
2553,Sharjah,19.12
2553,Sharjah,28.19
2553,Sharjah,167.4
2553,Sharjah,33.72
2553,Sharjah,47.89
2553,Sharjah,34.78
2553,Sharjah,65.91
2553,Sharjah,171.16
2553,Sharjah,9.82
2553,Sharjah,22.28
2553,Sharjah,17.48
2553,Sharjah,160.77
2553,Sharjah,149.52
2553,Sharjah,44.9
2553,Sharjah,33.42
2553,Sharjah,20.92
2553,Sharjah,121.64
2553,Sharjah,118.1
2553,Sharjah,31.56
2553,Sharjah,80.92
2553,Sharjah,165.8
2553,Sharjah,11.45
2553,Sharjah,108.33
2553,Sharjah,72.14
2553,Sharjah,304.84
2553,Sharjah,62.22
2553,Sharjah,49.5
2553,Sharjah,147.96
2553,Sharjah,51.4
2553,Sharjah,54.26
2553,Sharjah,26.85
2553,Sharjah,47.0
2553,Sharjah,133.79
2553,Sharjah,54.26
2553,Sharjah,29.26
2553,Sharjah,42.18
2553,Sharjah,255.12
2553,Sharjah,12.18
2553,Sharjah,149.52
2553,Sharjah,138.84
2553,Sharjah,48.66
2553,Sharjah,113.45
2553,Sharjah,238.26
2553,Sharjah,89.82
2553,Sharjah,22.71
2553,Sharjah,119.76
2553,Sharjah,100.44
2553,Sharjah,309.56
2553,Sharjah,62.19
2553,Sharjah,49.1
2553,Sharjah,98.64
2553,Sharjah,15.6
2553,Sharjah,71.82
2553,Sharjah,103.53
2553,Sharjah,41.84
2553,Sharjah,98.92
2553,Sharjah,6.72
2553,Sharjah,203.1
2553,Sharjah,87.16
2553,Sharjah,26.74
2553,Sharjah,114.9
2553,Sharjah,60.9
2553,Sharjah,109.26
2553,Sharjah,118.8
2553,Sharjah,49.64
2553,Sharjah,17.04
2553,Sharjah,27.74
2553,Sharjah,6.18
2553,Sharjah,267.58
2553,Sharjah,27.1
2553,Sharjah,44.15
2553,Sharjah,70.26
2553,Sharjah,171.51
2553,Sharjah,34.5
2553,Sharjah,668.95
2553,Sharjah,285.46
2553,Sharjah,98.64
2553,Sharjah,14.63
2553,Sharjah,29.94
2553,Sharjah,51.63
2553,Sharjah,152.84
2553,Sharjah,91.04
2553,Sharjah,27.15
2553,Sharjah,325.02
2553,Sharjah,481.7
2555,Dubai,847.44
2555,Dubai,27.52
2555,Dubai,16.22
2555,Dubai,24.2
2555,Dubai,81.72
2555,Dubai,32.86
2555,Dubai,27.74
2555,Dubai,53.51
2555,Dubai,44.9
2555,Dubai,29.08
2555,Dubai,40.86
2555,Dubai,20.43
2555,Dubai,72.14
2555,Dubai,40.14
2555,Dubai,12.84
2555,Dubai,31.7
2555,Dubai,95.52
2555,Dubai,428.2
2555,Dubai,35.68
2555,Dubai,74.78
2555,Dubai,64.88
2555,Dubai,44.82
2555,Dubai,42.32
2555,Dubai,71.32
2555,Dubai,61.77
2555,Dubai,99.56
2555,Dubai,60.24
2555,Dubai,24.0
2555,Dubai,54.82
2555,Dubai,15.96
2555,Dubai,28.83
2555,Dubai,147.22
2555,Dubai,57.36
2555,Dubai,305.68
2555,Dubai,89.32
2555,Dubai,12.56
2555,Dubai,87.78
2555,Dubai,30.32
2555,Dubai,197.85
2555,Dubai,55.56
2555,Dubai,11.79
2555,Dubai,125.34
2555,Dubai,41.64
2555,Dubai,33.42
2555,Dubai,10.38
2555,Dubai,177.83
2555,Dubai,987.36
2555,Dubai,131.9
2555,Dubai,708.96
2555,Dubai,65.72
2555,Dubai,7.8
2555,Dubai,107.22
2555,Dubai,55.16
2555,Dubai,34.78
2555,Dubai,59.0
2555,Dubai,42.0
2555,Dubai,125.01
2555,Dubai,54.63
2555,Dubai,44.04
2555,Dubai,40.46
2555,Dubai,45.85
2555,Dubai,13.44
2555,Dubai,133.79
2555,Dubai,151.47
2555,Dubai,50.49
2555,Dubai,20.37
2555,Dubai,206.9
2555,Dubai,152.42
2555,Dubai,12.0
2555,Dubai,89.48
2555,Dubai,7.49
2555,Dubai,110.25
2555,Dubai,40.7
2555,Dubai,496.4
2555,Dubai,24.8
2555,Dubai,679.74
2555,Dubai,126.6
2555,Dubai,819.66
2555,Dubai,71.52
2555,Dubai,16.47
2555,Dubai,94.29
2555,Dubai,27.13
2555,Dubai,77.39
2555,Dubai,60.82
2555,Dubai,72.78
2555,Dubai,14.1
2555,Dubai,41.67
2555,Dubai,42.3
2555,Dubai,59.64
2555,Dubai,259.0
2555,Dubai,63.9
2555,Dubai,11.46
2555,Dubai,30.12
2555,Dubai,490.76
2556,Abu Dhabi,16.9
2556,Abu Dhabi,683.05
2556,Abu Dhabi,736.14
2556,Abu Dhabi,23.24
2556,Abu Dhabi,8.74
2556,Abu Dhabi,43.36
2556,Abu Dhabi,22.62
2556,Abu Dhabi,84.64
2556,Abu Dhabi,50.49
2556,Abu Dhabi,35.68
2556,Abu Dhabi,30.75
2556,Abu Dhabi,304.1
2556,Abu Dhabi,17.21
2556,Abu Dhabi,40.38
2556,Abu Dhabi,71.35
2556,Abu Dhabi,376.02
2556,Abu Dhabi,297.84
2556,Abu Dhabi,16.86
2556,Abu Dhabi,62.76
2556,Abu Dhabi,172.92
2556,Abu Dhabi,15.92
2556,Abu Dhabi,7.54
2556,Abu Dhabi,49.02
2556,Abu Dhabi,6.09
2556,Abu Dhabi,99.14
2556,Abu Dhabi,61.77
2556,Abu Dhabi,101.3
2556,Abu Dhabi,479.32
2556,Abu Dhabi,28.89
2556,Abu Dhabi,39.24
2556,Abu Dhabi,84.68
2556,Abu Dhabi,457.26
2556,Abu Dhabi,28.19
2556,Abu Dhabi,37.39
2556,Abu Dhabi,103.5
2556,Abu Dhabi,180.35
2556,Abu Dhabi,27.02
2556,Abu Dhabi,113.17
2556,Abu Dhabi,20.4
2556,Abu Dhabi,45.28
2556,Abu Dhabi,198.3
2556,Abu Dhabi,21.12
2556,Abu Dhabi,23.5
2556,Abu Dhabi,304.84
2556,Abu Dhabi,49.57
2556,Abu Dhabi,12.56
2556,Abu Dhabi,114.18
2556,Abu Dhabi,9.32
2556,Abu Dhabi,9.9
2556,Abu Dhabi,453.15
2556,Abu Dhabi,44.88
2556,Abu Dhabi,238.26
2556,Abu Dhabi,16.96
2556,Abu Dhabi,160.72
2556,Abu Dhabi,27.13
2556,Abu Dhabi,50.58
2556,Abu Dhabi,14.94
2556,Abu Dhabi,52.8
2556,Abu Dhabi,356.75
2556,Abu Dhabi,61.05
2556,Abu Dhabi,30.47
2556,Abu Dhabi,56.38
2556,Abu Dhabi,35.85
2556,Abu Dhabi,65.37
2556,Abu Dhabi,86.46
2556,Abu Dhabi,20.43
2556,Abu Dhabi,67.26
2556,Abu Dhabi,457.26
2556,Abu Dhabi,22.68
2556,Abu Dhabi,21.55
2556,Abu Dhabi,204.2
2556,Abu Dhabi,578.76
2556,Abu Dhabi,208.25
2556,Abu Dhabi,43.58
2556,Abu Dhabi,53.94
2556,Abu Dhabi,31.28
2556,Abu Dhabi,41.78
2556,Abu Dhabi,68.64
2556,Abu Dhabi,107.55
2556,Abu Dhabi,31.32
2556,Abu Dhabi,34.44
2556,Abu Dhabi,169.14
2556,Abu Dhabi,14.54
2556,Abu Dhabi,36.0
2556,Abu Dhabi,118.16
2556,Abu Dhabi,18.21
2556,Abu Dhabi,26.52
2556,Abu Dhabi,139.3
2556,Abu Dhabi,268.44
2556,Abu Dhabi,31.6
2556,Abu Dhabi,51.63
2556,Abu Dhabi,31.28
2563,Dubai,37.96
2563,Dubai,13.32
2563,Dubai,250.68
2563,Dubai,96.43
2563,Dubai,8.45
2563,Dubai,20.8
2563,Dubai,6.3
2563,Dubai,42.0
2563,Dubai,43.58
2563,Dubai,86.05
2563,Dubai,338.72
2563,Dubai,18.39
2563,Dubai,59.36
2563,Dubai,319.02
2563,Dubai,38.52
2563,Dubai,183.84
2563,Dubai,71.1
2563,Dubai,53.16
2563,Dubai,83.68
2563,Dubai,25.08
2563,Dubai,29.46
2563,Dubai,18.27
2563,Dubai,53.16
2563,Dubai,535.71
2563,Dubai,42.32
2563,Dubai,142.73
2563,Dubai,84.56
2563,Dubai,49.32
2563,Dubai,354.48
2563,Dubai,5.56
2563,Dubai,32.44
2563,Dubai,10.24
2563,Dubai,70.19
2563,Dubai,69.2
2563,Dubai,20.06
2563,Dubai,114.4
2563,Dubai,7.14
2563,Dubai,35.4
2563,Dubai,121.38
2563,Dubai,20.74
2563,Dubai,57.78
2563,Dubai,66.75
2563,Dubai,25.91
2563,Dubai,340.35
2563,Dubai,43.23
2563,Dubai,30.32
2563,Dubai,97.32
2563,Dubai,385.74
2563,Dubai,60.64
2563,Dubai,19.12
2563,Dubai,9.63
2563,Dubai,18.52
2563,Dubai,11.42
2563,Dubai,126.4
2563,Dubai,55.04
2563,Dubai,49.32
2563,Dubai,18.21
2563,Dubai,35.16
2563,Dubai,40.86
2563,Dubai,89.32
2563,Dubai,104.6
2563,Dubai,71.1
2563,Dubai,4.7
2563,Dubai,148.02
2563,Dubai,110.32
2563,Dubai,69.56
2563,Dubai,71.26
2563,Dubai,6.05
2563,Dubai,196.24
2563,Dubai,27.32
2563,Dubai,457.26
2563,Dubai,59.4
2563,Dubai,22.72
2563,Dubai,58.44
2563,Dubai,44.66
2563,Dubai,79.2
2563,Dubai,214.05
2563,Dubai,8.79
2563,Dubai,39.44
2563,Dubai,70.35
2563,Dubai,13.76
2563,Dubai,44.82
2565,Dubai,11.8
2565,Dubai,24.51
2565,Dubai,59.85
2565,Dubai,65.26
2565,Dubai,82.96
2565,Dubai,7.8
2565,Dubai,368.08
2565,Dubai,14.2
2565,Dubai,70.41
2565,Dubai,50.04
2565,Dubai,40.56
2565,Dubai,18.54
2565,Dubai,44.35
2565,Dubai,453.16
2565,Dubai,67.26
2565,Dubai,107.88
2565,Dubai,135.66
2565,Dubai,57.81
2565,Dubai,114.9
2565,Dubai,165.48
2565,Dubai,24.72
2565,Dubai,36.42
2565,Dubai,42.06
2565,Dubai,10.38
2565,Dubai,185.12
2565,Dubai,588.72
2565,Dubai,80.82
2565,Dubai,357.4
2565,Dubai,87.88
2565,Dubai,847.44
2565,Dubai,99.28
2565,Dubai,15.16
2565,Dubai,482.16
2565,Dubai,12.62
2565,Dubai,70.02
2565,Dubai,215.94
2565,Dubai,458.31
2565,Dubai,150.36
2565,Dubai,62.6
2565,Dubai,59.4
2565,Dubai,88.44
2565,Dubai,22.71
2565,Dubai,178.08
2565,Dubai,36.39
2565,Dubai,80.92
2565,Dubai,64.84
2565,Dubai,26.22
2565,Dubai,60.78
2565,Dubai,60.29
2565,Dubai,51.82
2565,Dubai,91.14
2565,Dubai,81.16
2565,Dubai,106.53
2565,Dubai,16.84
2565,Dubai,21.18
2565,Dubai,98.46
2565,Dubai,122.55
2565,Dubai,46.9
2565,Dubai,72.14
2565,Dubai,48.66
2565,Dubai,11.96
2565,Dubai,178.08
2565,Dubai,56.4
2565,Dubai,12.62
2565,Dubai,117.5
2565,Dubai,133.79
2565,Dubai,11.65
2565,Dubai,6.18
2565,Dubai,58.52
2565,Dubai,182.7
2565,Dubai,43.26
2565,Dubai,48.06
2565,Dubai,228.75
2565,Dubai,32.5
2565,Dubai,41.28
2565,Dubai,180.28
2565,Dubai,31.28
2565,Dubai,20.43
2565,Dubai,81.04
2565,Dubai,533.49
2565,Dubai,7.63
2565,Dubai,132.66
2565,Dubai,89.35
2565,Dubai,14.02
2565,Dubai,116.72
2565,Dubai,65.95
2565,Dubai,5.46
2565,Dubai,5.22
2566,Dubai,158.0
2566,Dubai,228.75
2566,Dubai,26.97
2566,Dubai,39.6
2566,Dubai,63.36
2566,Dubai,77.65
2566,Dubai,45.12
2566,Dubai,12.36
2566,Dubai,226.9
2566,Dubai,15.16
2566,Dubai,36.11
2566,Dubai,20.17
2566,Dubai,21.54
2566,Dubai,37.82
2566,Dubai,62.67
2566,Dubai,7.83
2566,Dubai,116.58
2566,Dubai,11.37
2566,Dubai,13.92
2566,Dubai,214.44
2566,Dubai,11.24
2566,Dubai,43.89
2566,Dubai,79.88
2566,Dubai,37.86
2566,Dubai,20.29
2566,Dubai,459.78
2566,Dubai,37.39
2566,Dubai,84.48
2566,Dubai,216.68
2566,Dubai,211.86
2566,Dubai,179.52
2566,Dubai,44.82
2566,Dubai,185.12
2566,Dubai,23.7
2566,Dubai,50.4
2566,Dubai,27.58
2566,Dubai,61.86
2566,Dubai,72.22
2566,Dubai,329.12
2566,Dubai,18.84
2566,Dubai,92.88
2566,Dubai,63.48
2566,Dubai,423.72
2566,Dubai,29.94
2566,Dubai,230.24
2566,Dubai,149.34
2566,Dubai,11.1
2566,Dubai,321.44
2566,Dubai,131.58
2566,Dubai,164.46
2566,Dubai,15.6
2566,Dubai,56.08
2566,Dubai,240.76
2566,Dubai,17.68
2566,Dubai,124.24
2566,Dubai,76.06
2566,Dubai,41.37
2566,Dubai,201.78
2566,Dubai,47.67
2566,Dubai,428.19
2566,Dubai,17.68
2566,Dubai,95.09
2566,Dubai,14.46
2566,Dubai,6.09
2566,Dubai,89.68
2566,Dubai,658.24
2566,Dubai,66.12
2566,Dubai,41.19
2566,Dubai,57.66
2566,Dubai,56.38
2566,Dubai,42.25
2566,Dubai,21.81
2566,Dubai,46.89
2566,Dubai,20.92
2566,Dubai,22.71
2566,Dubai,99.14
2566,Dubai,57.66
2566,Dubai,11.46
2566,Dubai,40.74
2566,Dubai,13.83
2566,Dubai,89.68
2566,Dubai,49.57
2566,Dubai,188.01
2566,Dubai,662.52
2566,Dubai,16.96
2566,Dubai,312.48
2566,Dubai,51.4
2570,Dubai,14.42
2570,Dubai,323.64
2570,Dubai,35.37
2570,Dubai,205.0
2570,Dubai,60.82
2570,Dubai,21.54
2570,Dubai,266.28
2570,Dubai,160.83
2570,Dubai,28.84
2570,Dubai,18.54
2570,Dubai,446.34
2570,Dubai,26.16
2570,Dubai,45.81
2570,Dubai,13.44
2570,Dubai,99.28
2570,Dubai,10.06
2570,Dubai,42.32
2570,Dubai,17.84
2570,Dubai,67.26
2570,Dubai,46.9
2570,Dubai,31.78
2570,Dubai,567.25
2570,Dubai,105.6
2570,Dubai,105.6
2570,Dubai,274.1
2570,Dubai,42.3
2570,Dubai,722.55
2570,Dubai,149.56
2570,Dubai,72.78
2570,Dubai,247.85
2570,Dubai,186.9
2570,Dubai,120.38
2570,Dubai,224.34
2570,Dubai,714.28
2570,Dubai,47.89
2570,Dubai,67.7
2570,Dubai,64.3
2570,Dubai,180.35
2570,Dubai,89.64
2570,Dubai,84.6
2570,Dubai,18.31
2570,Dubai,36.35
2570,Dubai,119.76
2570,Dubai,84.6
2570,Dubai,39.34
2570,Dubai,153.2
2570,Dubai,14.02
2570,Dubai,84.96
2570,Dubai,101.58
2570,Dubai,103.53
2570,Dubai,141.21
2570,Dubai,23.3
2570,Dubai,29.23
2570,Dubai,304.84
2570,Dubai,115.36
2570,Dubai,386.95
2570,Dubai,9.96
2570,Dubai,113.29
2570,Dubai,784.96
2570,Dubai,207.06
2570,Dubai,264.0
2570,Dubai,20.37
2570,Dubai,53.94
2570,Dubai,22.04
2570,Dubai,160.77
2570,Dubai,65.95
2570,Dubai,24.72
2570,Dubai,77.73
2570,Dubai,17.3
2570,Dubai,32.89
2570,Dubai,169.2
2570,Dubai,80.82
2570,Dubai,35.36
2570,Dubai,9.86
2570,Dubai,76.78
2570,Dubai,31.78
2570,Dubai,21.12
2570,Dubai,62.76
2570,Dubai,27.32
2570,Dubai,40.52
2570,Dubai,249.32
2570,Dubai,68.1
2570,Dubai,78.92
2570,Dubai,357.14
2570,Dubai,198.56
2570,Dubai,41.28
2570,Dubai,21.97
2570,Dubai,111.6
2570,Dubai,176.88
2570,Dubai,25.44
2570,Dubai,178.57
2571,Dubai,48.7
2571,Dubai,50.86
2571,Dubai,49.56
2571,Dubai,58.5
2571,Dubai,93.8
