customer_id,total_spend,spend_tier
316,10127.54,Medium
1726,10126.94,Medium
3085,10124.17,Medium
3687,10123.83,Medium
2033,10122.87,Medium
494,10122.86,Medium
2549,10122.65,Medium
3120,10120.54,Medium
2488,10119.21,Medium
3408,10118.7,Medium
244,10118.63,Medium
2154,10115.65,Medium
438,10115.33,Medium
3855,10113.57,Medium
192,10112.86,Medium
4400,10112.51,Medium
2728,10112.06,Medium
3829,10112.05,Medium
2417,10109.86,Medium
1689,10108.91,Medium
3831,10108.42,Medium
4004,10107.7,Medium
3812,10107.63,Medium
759,10106.07,Medium
1182,10105.97,Medium
3658,10104.95,Medium
3347,10104.32,Medium
1705,10102.58,Medium
3280,10102.28,Medium
2021,10101.32,Medium
4147,10099.77,Medium
3599,10097.93,Medium
2383,10097.13,Medium
4393,10095.69,Medium
1336,10092.64,Medium
4862,10092.27,Medium
4064,10092.0,Medium
3359,10091.68,Medium
1646,10090.35,Medium
1653,10090.25,Medium
2454,10088.68,Medium
1818,10087.23,Medium
1420,10085.57,Medium
3254,10085.57,Medium
3160,10085.29,Medium
2853,10085.09,Medium
1050,10082.98,Medium
4383,10082.8,Medium
873,10082.06,Medium
4378,10081.7,Medium
4355,10080.82,Medium
2743,10080.68,Medium
1624,10080.54,Medium
4776,10078.69,Medium
1762,10077.86,Medium
112,10077.42,Medium
1414,10077.42,Medium
4673,10077.28,Medium
3401,10076.74,Medium
4623,10076.19,Medium
1516,10074.58,Medium
2460,10071.88,Medium
4278,10071.27,Medium
2474,10071.07,Medium
4405,10070.78,Medium
4307,10070.22,Medium
2786,10068.86,Medium
4330,10066.06,Medium
97,10065.69,Medium
2631,10065.65,Medium
2739,10064.89,Medium
1486,10063.88,Medium
2851,10063.49,Medium
4163,10062.33,Medium
159,10062.01,Medium
2093,10061.45,Medium
2586,10060.53,Medium
4559,10058.7,Medium
2847,10058.07,Medium
4522,10057.0,Medium
1615,10056.95,Medium
3068,10055.46,Medium
358,10053.25,Medium
2751,10052.53,Medium
2632,10050.99,Medium
1513,10050.91,Medium
1546,10050.9,Medium
4435,10050.05,Medium
177,10049.7,Medium
2482,10049.1,Medium
2857,10045.67,Medium
664,10045.44,Medium
1255,10045.33,Medium
3219,10044.8,Medium
82,10044.55,Medium
2497,10043.28,Medium
167,10042.8,Medium
2443,10042.22,Medium
992,10040.38,Medium
2821,10040.22,Medium
3344,10039.52,Medium
4841,10038.35,Medium
4465,10037.35,Medium
1487,10035.26,Medium
1645,10035.11,Medium
3985,10034.67,Medium
499,10033.94,Medium
1103,10033.83,Medium
3582,10033.51,Medium
398,10033.36,Medium
29,10032.03,Medium
2495,10032.02,Medium
4272,10031.61,Medium
1834,10031.32,Medium
4622,10030.61,Medium
3567,10029.52,Medium
1738,10029.44,Medium
1346,10027.37,Medium
987,10024.11,Medium
1430,10024.04,Medium
2105,10019.57,Medium
2522,10018.32,Medium
763,10017.25,Medium
2870,10016.84,Medium
4108,10016.12,Medium
4076,10015.88,Medium
1217,10015.53,Medium
307,10015.35,Medium
2590,10014.43,Medium
1647,10013.63,Medium
2255,10013.22,Medium
2547,10013.0,Medium
3903,10012.6,Medium
817,10011.8,Medium
4132,10011.67,Medium
2085,10011.46,Medium
3229,10010.86,Medium
3691,10009.59,Medium
620,10008.4,Medium
1741,10007.8,Medium
2970,10007.52,Medium
451,10005.33,Medium
3267,10004.19,Medium
556,10003.88,Medium
3605,10002.85,Medium
4443,10001.23,Medium
4157,10000.73,Medium
1433,9999.89,Medium
2229,9999.68,Medium
3759,9998.28,Medium
1554,9998.26,Medium
282,9998.2,Medium
26,9997.83,Medium
796,9997.55,Medium
2776,9996.9,Medium
2527,9996.25,Medium
3429,9995.99,Medium
3496,9995.2,Medium
4785,9994.88,Medium
45,9994.24,Medium
3804,9994.22,Medium
806,9993.9,Medium
538,9991.14,Medium
1094,9990.72,Medium
3637,9989.78,Medium
3351,9989.1,Medium
4074,9988.94,Medium
4134,9988.79,Medium
1772,9987.36,Medium
1571,9985.98,Medium
1517,9984.72,Medium
3193,9983.38,Medium
760,9982.95,Medium
3373,9982.69,Medium
3537,9981.07,Medium
4441,9980.66,Medium
4800,9980.18,Medium
4619,9978.48,Medium
3093,9977.77,Medium
2913,9976.89,Medium
730,9976.88,Medium
1797,9976.56,Medium
3092,9976.4,Medium
725,9975.64,Medium
4049,9975.59,Medium
1501,9975.36,Medium
3460,9975.34,Medium
2505,9974.6,Medium
248,9974.53,Medium
2024,9974.47,Medium
2543,9970.06,Medium
967,9967.47,Medium
1277,9967.37,Medium
2448,9965.81,Medium
222,9965.31,Medium
42,9963.53,Medium
261,9963.11,Medium
3630,9962.81,Medium
4792,9961.75,Medium
690,9960.78,Medium
2501,9959.16,Medium
1205,9958.93,Medium
4582,9958.37,Medium
4300,9957.77,Medium
2107,9956.82,Medium
4455,9956.48,Medium
4256,9956.41,Medium
1980,9955.24,Medium
1289,9953.9,Medium
1174,9952.34,Medium
1885,9952.1,Medium
4044,9951.91,Medium
4963,9951.91,Medium
1821,9948.67,Medium
3962,9948.53,Medium
1303,9948.27,Medium
2457,9948.07,Medium
1776,9947.9,Medium
2756,9945.76,Medium
2427,9945.12,Medium
4853,9943.22,Medium
1476,9942.71,Medium
654,9941.98,Medium
3205,9939.99,Medium
2313,9939.55,Medium
2735,9939.18,Medium
2005,9938.61,Medium
4885,9938.09,Medium
2480,9937.63,Medium
246,9937.48,Medium
4550,9936.74,Medium
3641,9935.0,Medium
2772,9934.61,Medium
1590,9934.25,Medium
1606,9932.19,Medium
4580,9929.84,Medium
3105,9929.59,Medium
745,9929.45,Medium
3797,9929.33,Medium
403,9929.31,Medium
1739,9928.84,Medium
1998,9925.23,Medium
2710,9924.49,Medium
4325,9923.12,Medium
2009,9922.54,Medium
3082,9922.08,Medium
2593,9920.96,Medium
4768,9920.78,Medium
3374,9919.13,Medium
4927,9918.44,Medium
4475,9918.06,Medium
2891,9917.01,Medium
2459,9916.95,Medium
1384,9914.46,Medium
4199,9913.98,Medium
2025,9913.96,Medium
226,9910.63,Medium
1795,9910.5,Medium
930,9910.49,Medium
4707,9909.03,Medium
4092,9908.08,Medium
3132,9907.95,Medium
4476,9907.65,Medium
4631,9907.37,Medium
663,9905.35,Medium
4205,9904.89,Medium
1674,9904.12,Medium
1671,9904.09,Medium
4859,9903.11,Medium
1713,9901.99,Medium
418,9900.31,Medium
3889,9899.48,Medium
625,9899.36,Medium
1855,9897.94,Medium
2695,9894.9,Medium
3922,9894.54,Medium
1771,9894.07,Medium
1731,9893.39,Medium
2702,9892.16,Medium
2611,9891.64,Medium
194,9890.98,Medium
3008,9888.74,Medium
1892,9888.6,Medium
3047,9888.54,Medium
3882,9887.79,Medium
3822,9885.93,Medium
1118,9885.88,Medium
168,9884.52,Medium
2204,9884.25,Medium
1807,9882.7,Medium
3813,9880.43,Medium
2008,9880.18,Medium
2382,9878.99,Medium
3789,9877.45,Medium
1234,9876.39,Medium
154,9875.83,Medium
3423,9874.19,Medium
3161,9873.37,Medium
2354,9873.2,Medium
4807,9872.58,Medium
4342,9872.2,Medium
4264,9871.92,Medium
555,9871.86,Medium
756,9871.36,Medium
1497,9871.19,Medium
2963,9871.1,Medium
3681,9870.99,Medium
2668,9869.81,Medium
1744,9868.22,Medium
2411,9866.94,Medium
1491,9866.5,Medium
3667,9866.21,Medium
2955,9865.96,Medium
4957,9865.34,Medium
2671,9862.58,Medium
1351,9861.69,Medium
954,9861.6,Medium
3935,9861.1,Medium
1898,9857.9,Medium
2991,9857.62,Medium
2533,9857.46,Medium
1992,9856.16,Medium
3339,9856.14,Medium
122,9854.23,Medium
699,9853.9,Medium
3729,9853.52,Medium
57,9852.16,Medium
3064,9850.22,Medium
630,9849.54,Medium
3734,9848.7,Medium
2866,9848.25,Medium
1070,9847.62,Medium
3522,9847.47,Medium
2258,9843.9,Medium
81,9843.09,Medium
2326,9842.08,Medium
1568,9839.72,Medium
2529,9838.29,Medium
761,9838.27,Medium
1488,9837.94,Medium
4971,9836.65,Medium
4189,9834.82,Medium
2247,9834.4,Medium
3914,9833.64,Medium
413,9832.27,Medium
1435,9831.18,Medium
2220,9829.53,Medium
3304,9829.35,Medium
1698,9828.56,Medium
4714,9828.46,Medium
1925,9828.23,Medium
3168,9826.86,Medium
2556,9826.68,Medium
4389,9826.31,Medium
3805,9825.96,Medium
4978,9824.34,Medium
4334,9824.03,Medium
1911,9823.13,Medium
658,9822.83,Medium
4071,9820.84,Medium
2894,9820.77,Medium
251,9820.05,Medium
4223,9819.3,Medium
4842,9816.08,Medium
4409,9814.09,Medium
207,9813.96,Medium
4674,9812.38,Medium
3929,9811.16,Medium
3584,9810.47,Medium
1656,9810.41,Medium
2827,9808.01,Medium
1742,9805.71,Medium
2500,9804.88,Medium
1048,9804.19,Medium
2237,9799.61,Medium
1318,9799.46,Medium
3746,9798.8,Medium
4222,9798.68,Medium
2392,9798.57,Medium
4498,9797.42,Medium
2978,9796.78,Medium
3620,9796.49,Medium
4120,9794.42,Medium
3500,9794.13,Medium
1110,9793.21,Medium
4804,9791.86,Medium
2784,9790.1,Medium
3137,9789.66,Medium
2525,9788.65,Medium
2097,9788.27,Medium
3721,9788.21,Medium
951,9787.02,Medium
2210,9784.43,Medium
4183,9784.01,Medium
3722,9783.17,Medium
3607,9781.46,Medium
121,9781.43,Medium
3434,9779.04,Medium
4026,9777.98,Medium
4728,9777.7,Medium
3061,9776.66,Medium
3279,9775.98,Medium
4711,9775.19,Medium
3116,9775.14,Medium
1176,9773.92,Medium
188,9771.88,Medium
2108,9769.58,Medium
1521,9768.66,Medium
4126,9767.68,Medium
1492,9766.71,Medium
2862,9766.64,Medium
4266,9766.22,Medium
165,9765.78,Medium
234,9764.55,Medium
1837,9764.11,Medium
1313,9763.66,Medium
1601,9762.42,Medium
3957,9758.42,Medium
4012,9758.37,Medium
1819,9758.2,Medium
3768,9758.16,Medium
4795,9756.87,Medium
2433,9754.67,Medium
465,9754.05,Medium
3021,9753.81,Medium
4817,9753.26,Medium
2094,9752.91,Medium
4773,9751.53,Medium
1949,9747.35,Medium
37,9747.26,Medium
1001,9746.35,Medium
2826,9746.35,Medium
1514,9745.7,Medium
4688,9744.31,Medium
4700,9744.2,Medium
146,9742.61,Medium
2883,9742.4,Medium
1157,9741.78,Medium
2468,9741.45,Medium
1340,9740.58,Medium
3626,9738.61,Medium
1059,9736.69,Medium
1473,9736.48,Medium
343,9735.89,Medium
1579,9735.45,Medium
2168,9734.5,Medium
19,9734.22,Medium
2263,9733.3,Medium
3731,9733.29,Medium
109,9733.11,Medium
387,9730.86,Medium
816,9728.52,Medium
2335,9727.44,Medium
592,9727.09,Medium
90,9726.9,Medium
327,9726.38,Medium
2637,9725.4,Medium
2661,9725.05,Medium
2701,9724.92,Medium
2646,9722.33,Medium
4219,9719.93,Medium
18,9717.98,Medium
869,9716.42,Medium
1178,9715.83,Medium
2098,9714.85,Medium
2074,9713.08,Medium
1091,9712.74,Medium
328,9712.67,Medium
1673,9712.28,Medium
1910,9711.66,Medium
2572,9711.36,Medium
2885,9711.25,Medium
2536,9709.01,Medium
4715,9708.78,Medium
4259,9708.45,Medium
347,9707.98,Medium
2323,9707.9,Medium
1781,9706.95,Medium
3837,9704.15,Medium
670,9704.03,Medium
2709,9703.92,Medium
385,9703.13,Medium
2286,9702.25,Medium
881,9702.04,Medium
789,9700.95,Medium
2716,9700.18,Medium
3742,9697.5,Medium
750,9696.01,Medium
3944,9695.58,Medium
183,9695.33,Medium
4771,9695.31,Medium
1801,9694.79,Medium
1129,9693.33,Medium
1466,9691.92,Medium
1915,9690.92,Medium
3994,9689.08,Medium
33,9688.5,Medium
160,9686.51,Medium
4918,9686.38,Medium
1448,9684.66,Medium
3884,9684.41,Medium
2329,9683.04,Medium
3689,9681.73,Medium
3108,9681.49,Medium
4878,9679.25,Medium
777,9678.58,Medium
4353,9678.46,Medium
4635,9677.43,Medium
1460,9676.04,Medium
3290,9675.47,Medium
450,9674.48,Medium
407,9673.72,Medium
4439,9673.12,Medium
2706,9672.67,Medium
1891,9671.83,Medium
3180,9671.32,Medium
3474,9670.32,Medium
2296,9667.97,Medium
1415,9665.96,Medium
683,9665.64,Medium
3150,9665.52,Medium
4889,9664.63,Medium
2685,9663.5,Medium
4073,9662.48,Medium
585,9662.25,Medium
4787,9660.34,Medium
4364,9659.75,Medium
2116,9657.9,Medium
3241,9657.37,Medium
3354,9656.67,Medium
1990,9656.5,Medium
2241,9653.43,Medium
4654,9652.44,Medium
3916,9651.54,Medium
3632,9651.05,Medium
3248,9650.88,Medium
2994,9650.75,Medium
2399,9650.71,Medium
2811,9649.55,Medium
2045,9648.67,Medium
4362,9648.43,Medium
3648,9648.29,Medium
3807,9646.12,Medium
635,9645.65,Medium
3581,9645.39,Medium
3316,9643.05,Medium
4165,9642.71,Medium
3414,9642.36,Medium
530,9641.63,Medium
2814,9641.14,Medium
2282,9639.8,Medium
3625,9639.49,Medium
4261,9637.54,Medium
2259,9636.09,Medium
3881,9635.19,Medium
3755,9633.09,Medium
1441,9630.49,Medium
3710,9628.97,Medium
2947,9627.48,Medium
2150,9627.21,Medium
3971,9626.77,Medium
3530,9625.66,Medium
3058,9625.43,Medium
2172,9624.93,Medium
1994,9624.72,Medium
2634,9624.26,Medium
4905,9622.71,Medium
3366,9622.61,Medium
1950,9621.81,Medium
3904,9619.75,Medium
4237,9618.11,Medium
2049,9617.99,Medium
1923,9617.7,Medium
536,9616.62,Medium
2320,9615.06,Medium
1109,9614.69,Medium
3777,9614.3,Medium
3048,9613.15,Medium
4620,9612.9,Medium
114,9609.32,Medium
732,9608.76,Medium
197,9608.02,Medium
101,9607.17,Medium
2641,9606.86,Medium
1577,9605.73,Medium
3877,9604.66,Medium
2442,9604.2,Medium
1382,9604.08,Medium
613,9603.2,Medium
3654,9602.75,Medium
3372,9602.01,Medium
1929,9601.9,Medium
485,9601.38,Medium
1467,9601.16,Medium
2357,9600.52,Medium
263,9599.51,Medium
3737,9598.82,Medium
2933,9598.51,Medium
4052,9597.83,Medium
2666,9597.26,Medium
138,9596.88,Medium
1499,9596.37,Medium
259,9593.95,Medium
3479,9590.98,Medium
4951,9590.55,Medium
3601,9590.39,Medium
4821,9588.88,Medium
1162,9588.71,Medium
1395,9588.71,Medium
3223,9588.59,Medium
2745,9588.52,Medium
4077,9587.13,Medium
4908,9585.85,Medium
3851,9584.64,Medium
771,9582.86,Medium
4625,9581.5,Medium
4697,9580.47,Medium
3776,9580.38,Medium
4770,9580.13,Medium
292,9579.98,Medium
3685,9579.75,Medium
1396,9579.0,Medium
3876,9575.73,Medium
1510,9572.87,Medium
1793,9572.42,Medium
3510,9572.16,Medium
3284,9571.35,Medium
1128,9569.55,Medium
3661,9568.86,Medium
2988,9568.31,Medium
3549,9567.97,Medium
1509,9567.46,Medium
2379,9567.26,Medium
4596,9566.38,Medium
4284,9566.35,Medium
4141,9566.04,Medium
1113,9565.45,Medium
814,9564.96,Medium
833,9564.81,Medium
720,9564.37,Medium
1557,9563.53,Medium
2736,9563.35,Medium
4451,9562.16,Medium
4453,9561.29,Medium
3034,9559.62,Medium
1580,9557.72,Medium
1887,9557.1,Medium
4755,9556.59,Medium
3757,9555.82,Medium
3785,9553.82,Medium
2929,9552.38,Medium
346,9550.68,Medium
923,9548.77,Medium
975,9548.66,Medium
4035,9548.06,Medium
1224,9547.11,Medium
2537,9546.85,Medium
4314,9544.94,Medium
3728,9544.74,Medium
4419,9544.01,Medium
3949,9543.9,Medium
4031,9543.17,Medium
3787,9542.71,Medium
4941,9541.29,Medium
2234,9541.14,Medium
4516,9540.83,Medium
4964,9539.31,Medium
737,9536.29,Medium
4276,9536.09,Medium
469,9535.49,Medium
4464,9532.98,Medium
1650,9531.96,Medium
2617,9531.31,Medium
420,9530.53,Medium
2990,9530.36,Medium
1778,9529.6,Medium
2777,9528.35,Medium
1151,9528.31,Medium
2945,9527.56,Medium
8,9527.53,Medium
790,9526.89,Medium
1339,9526.39,Medium
4034,9526.21,Low
2067,9526.03,Low
3282,9525.35,Low
4326,9525.28,Low
80,9524.97,Low
1952,9524.7,Low
4072,9524.65,Low
2304,9523.39,Low
4138,9523.23,Low
2645,9522.67,Low
1860,9521.87,Low
2146,9519.33,Low
3945,9519.24,Low
361,9518.48,Low
2719,9518.27,Low
4980,9517.7,Low
2915,9516.93,Low
1227,9516.75,Low
2861,9516.7,Low
311,9515.39,Low
1669,9515.12,Low
3307,9515.06,Low
4832,9514.21,Low
1422,9514.03,Low
4565,9512.29,Low
813,9508.66,Low
4598,9508.0,Low
4709,9505.07,Low
1800,9504.89,Low
1634,9504.6,Low
2202,9504.23,Low
210,9504.05,Low
1299,9501.86,Low
1556,9500.38,Low
1747,9499.11,Low
2224,9498.87,Low
326,9498.15,Low
4379,9495.22,Low
2214,9492.48,Low
2333,9491.19,Low
902,9490.6,Low
113,9489.8,Low
830,9489.05,Low
2948,9488.76,Low
4921,9488.4,Low
4899,9487.82,Low
2140,9485.6,Low
4985,9485.57,Low
3732,9485.26,Low
2132,9484.9,Low
1374,9484.2,Low
4902,9483.74,Low
2907,9483.05,Low
3227,9482.79,Low
1463,9482.12,Low
1108,9481.55,Low
3233,9481.28,Low
2503,9480.98,Low
1325,9479.53,Low
1858,9478.21,Low
2464,9476.9,Low
2051,9476.38,Low
4129,9476.28,Low
4042,9475.44,Low
4590,9475.42,Low
59,9475.22,Low
1881,9474.67,Low
4961,9472.64,Low
2871,9470.17,Low
3481,9469.42,Low
1880,9469.08,Low
3394,9468.58,Low
2422,9466.43,Low
1116,9466.36,Low
3270,9466.04,Low
2372,9465.93,Low
3482,9465.12,Low
178,9464.34,Low
3207,9463.38,Low
1133,9462.86,Low
1274,9461.64,Low
2155,9461.56,Low
2601,9461.16,Low
4666,9460.21,Low
1904,9459.28,Low
1011,9457.95,Low
435,9456.71,Low
4552,9456.63,Low
1668,9455.86,Low
204,9450.73,Low
2489,9449.73,Low
1755,9449.65,Low
2790,9449.58,Low
1022,9449.27,Low
1038,9448.66,Low
1203,9448.26,Low
3694,9447.46,Low
378,9447.13,Low
4115,9446.22,Low
2095,9445.99,Low
1526,9444.39,Low
1844,9444.01,Low
2083,9441.98,Low
1613,9439.92,Low
3220,9439.55,Low
3428,9438.6,Low
3996,9437.3,Low
4912,9437.22,Low
2867,9436.28,Low
1335,9435.08,Low
2704,9434.55,Low
3251,9434.51,Low
3152,9434.26,Low
2287,9433.03,Low
2881,9432.64,Low
2794,9431.79,Low
3850,9431.63,Low
1879,9429.28,Low
645,9429.16,Low
3154,9428.59,Low
1584,9427.72,Low
312,9427.67,Low
50,9426.38,Low
3196,9425.4,Low
4255,9425.02,Low
4856,9424.77,Low
594,9422.71,Low
1944,9420.95,Low
95,9420.27,Low
4357,9420.19,Low
3652,9417.5,Low
513,9417.43,Low
2507,9417.32,Low
3369,9415.79,Low
2738,9415.25,Low
3634,9414.98,Low
4135,9414.65,Low
4127,9412.68,Low
2766,9412.41,Low
3828,9412.28,Low
2937,9411.52,Low
3425,9409.74,Low
3334,9408.97,Low
3076,9408.76,Low
2770,9407.66,Low
842,9407.19,Low
882,9405.01,Low
228,9404.95,Low
680,9404.57,Low
4739,9403.1,Low
2191,9401.11,Low
491,9400.89,Low
4101,9400.16,Low
4208,9400.05,Low
4040,9399.58,Low
2087,9398.84,Low
4737,9396.77,Low
2381,9396.07,Low
1388,9395.9,Low
4051,9393.62,Low
744,9392.99,Low
2876,9391.45,Low
1868,9390.14,Low
184,9389.82,Low
3954,9389.33,Low
2742,9388.24,Low
3660,9387.65,Low
4574,9385.89,Low
1280,9385.66,Low
1909,9383.25,Low
72,9382.84,Low
1152,9381.07,Low
4131,9380.57,Low
840,9379.73,Low
3357,9378.24,Low
2940,9377.82,Low
3136,9376.66,Low
4780,9375.92,Low
1841,9375.84,Low
3006,9372.32,Low
2456,9372.24,Low
3533,9371.74,Low
804,9371.09,Low
1886,9370.18,Low
2404,9368.89,Low
3243,9368.86,Low
93,9368.61,Low
4519,9367.23,Low
1053,9366.26,Low
1424,9365.94,Low
1471,9362.75,Low
4164,9362.46,Low
4984,9360.09,Low
696,9358.17,Low
4312,9357.51,Low
2070,9356.87,Low
4838,9356.65,Low
4066,9356.61,Low
2481,9356.43,Low
773,9355.93,Low
2901,9355.28,Low
4045,9352.35,Low
4226,9352.08,Low
1816,9351.05,Low
2803,9350.6,Low
2367,9349.13,Low
3574,9349.13,Low
1376,9348.5,Low
826,9347.04,Low
4260,9346.6,Low
2019,9346.57,Low
41,9345.95,Low
1296,9345.25,Low
2722,9343.28,Low
4054,9343.19,Low
430,9340.84,Low
4830,9340.47,Low
2553,9340.18,Low
35,9338.85,Low
2285,9337.52,Low
4670,9337.4,Low
2343,9336.65,Low
3539,9335.64,Low
1323,9332.29,Low
4253,9329.47,Low
3059,9328.57,Low
2726,9326.09,Low
4926,9325.4,Low
4759,9325.05,Low
1330,9321.58,Low
1159,9320.67,Low
4687,9318.81,Low
2723,9317.34,Low
2773,9316.75,Low
3690,9313.32,Low
4987,9309.85,Low
4866,9309.03,Low
2674,9308.07,Low
148,9306.32,Low
3011,9303.87,Low
2213,9303.27,Low
587,9301.36,Low
753,9301.2,Low
2665,9301.11,Low
1873,9300.57,Low
2760,9299.8,Low
718,9299.52,Low
853,9299.0,Low
349,9298.32,Low
264,9297.78,Low
1932,9297.78,Low
3029,9297.04,Low
1034,9296.47,Low
891,9295.63,Low
1608,9295.59,Low
339,9295.53,Low
1304,9294.21,Low
755,9293.67,Low
3846,9293.58,Low
1901,9293.57,Low
770,9292.54,Low
1839,9291.63,Low
2006,9291.56,Low
439,9288.24,Low
3657,9287.63,Low
3040,9284.05,Low
602,9284.02,Low
3993,9283.47,Low
4007,9279.67,Low
1736,9279.44,Low
539,9279.06,Low
1908,9277.25,Low
2415,9276.9,Low
4281,9276.63,Low
1443,9276.42,Low
2112,9274.9,Low
2041,9274.71,Low
76,9272.25,Low
1956,9271.47,Low
3268,9270.96,Low
1196,9269.12,Low
2528,9265.41,Low
1016,9261.43,Low
1080,9261.06,Low
3761,9260.67,Low
232,9260.53,Low
948,9258.92,Low
1861,9257.82,Low
544,9257.62,Low
391,9257.32,Low
1680,9256.55,Low
3466,9256.25,Low
671,9255.56,Low
2334,9254.66,Low
3509,9253.8,Low
4642,9253.68,Low
2816,9253.48,Low
360,9250.14,Low
4772,9248.64,Low
1005,9243.9,Low
111,9242.36,Low
2969,9240.78,Low
1216,9240.14,Low
304,9239.28,Low
505,9238.57,Low
3417,9237.63,Low
4470,9237.52,Low
2943,9236.83,Low
1030,9236.62,Low
1782,9235.07,Low
163,9234.49,Low
1582,9234.11,Low
3167,9233.63,Low
3329,9231.85,Low
3177,9227.89,Low
4128,9227.08,Low
4555,9227.04,Low
4095,9226.83,Low
1676,9226.75,Low
2373,9226.58,Low
563,9225.23,Low
3005,9224.62,Low
1470,9224.35,Low
3589,9219.51,Low
1307,9218.16,Low
368,9217.07,Low
2184,9216.76,Low
3262,9215.64,Low
4275,9213.09,Low
898,9210.18,Low
2125,9209.74,Low
2307,9209.12,Low
4554,9207.73,Low
4232,9207.0,Low
3947,9205.89,Low
1337,9205.01,Low
100,9204.09,Low
2542,9201.81,Low
2298,9200.83,Low
3974,9200.41,Low
1907,9198.67,Low
1281,9198.04,Low
1469,9198.03,Low
2082,9197.91,Low
3612,9197.4,Low
4349,9197.05,Low
91,9196.42,Low
603,9195.83,Low
484,9195.43,Low
1946,9192.77,Low
3610,9190.14,Low
584,9190.04,Low
3142,9189.39,Low
976,9188.67,Low
4665,9188.07,Low
2023,9185.38,Low
3468,9185.32,Low
2689,9184.01,Low
1188,9183.33,Low
3893,9181.75,Low
3098,9181.43,Low
2101,9180.34,Low
4767,9179.09,Low
4823,9178.96,Low
287,9175.12,Low
2818,9174.85,Low
277,9173.8,Low
1366,9172.82,Low
4958,9171.32,Low
845,9170.81,Low
2117,9170.43,Low
4993,9169.63,Low
3212,9165.41,Low
3338,9164.62,Low
1241,9163.62,Low
3800,9160.96,Low
3743,9159.49,Low
2062,9158.22,Low
149,9155.42,Low
2941,9154.67,Low
2004,9152.54,Low
2371,9150.05,Low
2274,9148.91,Low
1456,9148.32,Low
4159,9148.28,Low
3333,9144.28,Low
4061,9144.04,Low
2504,9142.19,Low
3018,9140.0,Low
3222,9139.36,Low
3360,9139.19,Low
3998,9138.73,Low
221,9137.0,Low
4096,9136.95,Low
794,9136.37,Low
4777,9136.28,Low
4225,9136.23,Low
1136,9134.31,Low
1354,9132.04,Low
1605,9132.04,Low
2565,9131.78,Low
4291,9128.59,Low
2789,9125.03,Low
1831,9122.9,Low
3872,9122.55,Low
3109,9121.12,Low
4935,9120.9,Low
281,9120.42,Low
4292,9118.39,Low
1383,9117.96,Low
581,9117.05,Low
1588,9116.98,Low
4186,9114.73,Low
1075,9113.6,Low
4531,9111.71,Low
1378,9110.28,Low
2916,9109.62,Low
3842,9109.26,Low
2078,9109.02,Low
943,9105.29,Low
2655,9103.17,Low
4746,9101.68,Low
1767,9097.81,Low
3274,9097.79,Low
1454,9097.71,Low
4491,9096.44,Low
4967,9094.16,Low
1803,9090.49,Low
4549,9089.74,Low
1823,9086.5,Low
198,9086.05,Low
1972,9085.69,Low
3133,9084.11,Low
3907,9083.39,Low
1684,9081.62,Low
4153,9080.94,Low
473,9080.22,Low
4679,9079.53,Low
3260,9078.83,Low
4919,9078.71,Low
2305,9078.17,Low
3230,9077.0,Low
774,9076.09,Low
1649,9073.31,Low
3311,9073.27,Low
376,9072.39,Low
877,9072.29,Low
1849,9072.28,Low
2788,9070.43,Low
1617,9068.99,Low
1168,9068.9,Low
2583,9068.23,Low
2332,9067.57,Low
3886,9066.4,Low
1512,9066.22,Low
3543,9066.19,Low
4581,9065.72,Low
2322,9063.49,Low
3763,9062.68,Low
3380,9062.62,Low
2566,9061.28,Low
2430,9061.02,Low
2151,9060.22,Low
4561,9058.62,Low
1356,9056.1,Low
2401,9051.69,Low
1222,9051.2,Low
1541,9050.52,Low
2388,9049.12,Low
2705,9048.14,Low
4202,9047.94,Low
3532,9047.24,Low
2249,9046.81,Low
1052,9046.78,Low
4846,9045.65,Low
482,9045.01,Low
4069,9041.27,Low
4090,9039.1,Low
2145,9036.82,Low
4718,9035.95,Low
3106,9035.33,Low
3062,9035.17,Low
4747,9034.59,Low
1392,9034.16,Low
4799,9032.24,Low
2997,9031.56,Low
3236,9028.92,Low
4543,9028.92,Low
4610,9028.76,Low
4815,9026.43,Low
2589,9026.12,Low
1754,9024.55,Low
904,9022.51,Low
4322,9021.42,Low
1523,9020.39,Low
2031,9017.88,Low
1220,9016.32,Low
1015,9013.36,Low
4852,9011.56,Low
4672,9011.26,Low
1820,9011.1,Low
1040,9010.59,Low
4059,9008.33,Low
2873,9005.95,Low
1084,9000.62,Low
1455,9000.48,Low
2321,8999.98,Low
2864,8997.33,Low
2207,8996.05,Low
3552,8995.74,Low
1870,8994.99,Low
3067,8994.07,Low
591,8992.15,Low
2139,8989.59,Low
208,8989.38,Low
3643,8988.88,Low
1620,8988.87,Low
2699,8987.72,Low
849,8986.09,Low
2761,8985.68,Low
4001,8985.64,Low
2686,8983.32,Low
2769,8983.21,Low
2785,8982.04,Low
4686,8981.3,Low
1124,8978.91,Low
717,8976.68,Low
557,8975.75,Low
4682,8975.2,Low
2605,8974.75,Low
3923,8973.48,Low
518,8972.94,Low
575,8972.61,Low
4397,8970.57,Low
569,8969.65,Low
4161,8969.45,Low
2167,8965.85,Low
3302,8965.78,Low
4091,8965.52,Low
1717,8965.17,Low
2198,8961.85,Low
686,8961.42,Low
1331,8959.2,Low
4650,8955.79,Low
4661,8955.6,Low
605,8954.78,Low
4716,8954.33,Low
