sku_id,sku_name,month,current_month_revenue,previous_month_revenue,revenue_change
1136,Personal Care_Shampoo_1136,2021-07,7997.54,8983.21,-985.67
1106,Snacks_Chocolates_1106,2021-09,688.08,1673.55,-985.47
1193,Beverages_Tea_1193,2023-03,1263.94,2248.93,-984.99
1188,Grocery_Spices_1188,2021-06,2017.62,3002.44,-984.82
1168,Snacks_Chips_1168,2025-04,1548.33,2532.15,-983.82
1133,Electronics_Mobile Accessories_1133,2024-03,4859.87,5843.58,-983.71
1069,Grocery_Spices_1069,2022-08,5792.11,6775.59,-983.48
1077,Household_Cleaning Supplies_1077,2024-05,5902.4,6885.82,-983.42
1162,Dairy_Yogurt_1162,2023-09,2164.8,3147.94,-983.14
1086,Grocery_Rice_1086,2024-04,1391.14,2373.02,-981.88
1035,Electronics_Batteries_1035,2023-10,19875.78,20857.3,-981.52
1173,Electronics_Batteries_1173,2025-10,17503.06,18484.54,-981.48
1020,Beverages_Juices_1020,2025-03,1132.24,2112.41,-980.17
1125,Personal Care_Toothpaste_1125,2021-06,3506.1,4486.04,-979.94
1042,Grocery_Canned Goods_1042,2022-02,6526.84,7503.43,-976.59
1013,Grocery_Cereals_1013,2025-04,4256.71,5233.26,-976.55
1040,Electronics_Mobile Accessories_1040,2024-04,7291.37,8267.65,-976.28
1154,Household_Cleaning Supplies_1154,2024-08,1953.59,2929.85,-976.26
1111,Snacks_Nuts_1111,2021-06,1281.12,2256.54,-975.42
1135,Household_Trash Bags_1135,2025-06,5891.59,6866.64,-975.05
1142,Electronics_Mobile Accessories_1142,2024-09,1219.92,2194.86,-974.94
1069,Grocery_Spices_1069,2022-06,4634.3,5608.44,-974.14
1197,Electronics_Mobile Accessories_1197,2025-04,1660.45,2633.47,-973.02
1094,Grocery_Rice_1094,2024-02,3506.91,4479.7,-972.79
1170,Dairy_Yogurt_1170,2022-09,1384.5,2357.06,-972.56
1050,Snacks_Chips_1050,2023-11,1079.22,2051.6,-972.38
1170,Dairy_Yogurt_1170,2021-02,4354.88,5326.47,-971.59
1196,Grocery_Pasta_1196,2023-02,5749.64,6719.97,-970.33
1083,Dairy_Cheese_1083,2025-04,1511.56,2481.26,-969.7
1031,Snacks_Chips_1031,2023-09,1084.17,2053.21,-969.04
1064,Snacks_Biscuits_1064,2021-09,1555.84,2524.7,-968.86
1014,Dairy_Butter_1014,2023-03,667.02,1635.75,-968.73
1025,Household_Detergent_1025,2022-09,636.0,1604.71,-968.71
1182,Beverages_Tea_1182,2023-08,1602.53,2570.59,-968.06
1115,Household_Paper Products_1115,2023-06,4515.77,5483.28,-967.51
1074,Personal Care_Skincare_1074,2025-09,7081.71,8049.0,-967.29
1134,Household_Paper Products_1134,2022-02,1603.25,2568.69,-965.44
1147,Snacks_Crackers_1147,2021-09,1306.62,2270.72,-964.1
1155,Electronics_Mobile Accessories_1155,2023-05,2516.8,3480.18,-963.38
1111,Snacks_Nuts_1111,2022-02,1774.89,2737.3,-962.41
1123,Beverages_Water_1123,2022-09,775.78,1738.09,-962.31
1139,Dairy_Cream_1139,2022-02,2987.54,3949.81,-962.27
1195,Snacks_Chocolates_1195,2023-02,2626.98,3588.34,-961.36
1033,Household_Paper Products_1033,2022-05,2824.31,3785.34,-961.03
1092,Household_Detergent_1092,2022-10,2452.53,3410.99,-958.46
1155,Electronics_Mobile Accessories_1155,2023-02,3855.04,4813.49,-958.45
1170,Dairy_Yogurt_1170,2022-02,3562.86,4520.24,-957.38
1179,Household_Cleaning Supplies_1179,2021-11,2244.93,3201.24,-956.31
1043,Electronics_Batteries_1043,2024-03,2979.72,3934.9,-955.18
1146,Snacks_Chocolates_1146,2025-04,1824.05,2779.11,-955.06
1157,Household_Cleaning Supplies_1157,2021-09,1345.96,2300.7,-954.74
1167,Grocery_Rice_1167,2024-11,3195.59,4150.1,-954.51
1048,Snacks_Biscuits_1048,2024-03,1621.5,2574.99,-953.49
1069,Grocery_Spices_1069,2023-11,2455.53,3408.7,-953.17
1002,Dairy_Cream_1002,2024-09,1208.24,2161.29,-953.05
1029,Grocery_Canned Goods_1029,2022-08,3596.31,4549.36,-953.05
1128,Grocery_Spices_1128,2023-02,4480.81,5433.33,-952.52
1197,Electronics_Mobile Accessories_1197,2025-09,1775.58,2728.06,-952.48
1068,Electronics_Chargers_1068,2024-10,8558.1,9509.0,-950.9
1052,Snacks_Crackers_1052,2021-06,1818.12,2768.85,-950.73
1022,Household_Cleaning Supplies_1022,2024-05,5372.36,6322.99,-950.63
1076,Snacks_Chocolates_1076,2021-06,2242.0,3191.52,-949.52
1131,Snacks_Crackers_1131,2023-02,3599.65,4548.9,-949.25
1141,Beverages_Coffee_1141,2024-02,1144.99,2093.76,-948.77
1122,Dairy_Yogurt_1122,2022-10,2528.0,3476.0,-948.0
1002,Dairy_Cream_1002,2023-03,1419.57,2367.37,-947.8
1148,Household_Cleaning Supplies_1148,2021-11,4467.36,5414.61,-947.25
1090,Dairy_Cheese_1090,2025-06,4170.12,5115.6,-945.48
1139,Dairy_Cream_1139,2024-06,2438.85,3383.79,-944.94
1130,Snacks_Nuts_1130,2023-09,1079.04,2023.32,-944.28
1105,Beverages_Water_1105,2024-03,2214.34,3158.26,-943.92
1007,Personal Care_Shampoo_1007,2023-05,8205.72,9149.01,-943.29
1013,Grocery_Cereals_1013,2024-11,2798.2,3741.15,-942.95
1057,Beverages_Tea_1057,2022-10,1912.74,2855.64,-942.9
1195,Snacks_Chocolates_1195,2021-09,2050.16,2992.3,-942.14
1011,Personal Care_Shampoo_1011,2024-08,2876.63,3818.68,-942.05
1191,Dairy_Butter_1191,2025-03,1378.58,2320.6,-942.02
1048,Snacks_Biscuits_1048,2023-02,2645.06,3586.36,-941.3
1070,Grocery_Canned Goods_1070,2024-08,6581.55,7520.26,-938.71
1066,Household_Cleaning Supplies_1066,2024-04,4427.76,5366.08,-938.32
1191,Dairy_Butter_1191,2021-09,653.4,1590.93,-937.53
1179,Household_Cleaning Supplies_1179,2025-02,4477.07,5414.49,-937.42
1138,Household_Cleaning Supplies_1138,2022-05,4980.89,5918.06,-937.17
1119,Grocery_Pasta_1119,2022-08,5471.93,6406.59,-934.66
1025,Household_Detergent_1025,2025-04,411.2,1345.48,-934.28
1005,Household_Paper Products_1005,2022-06,1663.8,2597.43,-933.63
1147,Snacks_Crackers_1147,2025-10,1244.4,2177.7,-933.3
1102,Snacks_Biscuits_1102,2025-04,1936.46,2869.52,-933.06
1144,Household_Detergent_1144,2025-03,2613.32,3545.63,-932.31
1002,Dairy_Cream_1002,2022-09,906.18,1838.18,-932.0
1150,Electronics_Batteries_1150,2025-10,10784.34,11716.32,-931.98
1106,Snacks_Chocolates_1106,2024-03,1476.79,2408.36,-931.57
1060,Household_Detergent_1060,2023-03,3888.04,4819.19,-931.15
1076,Snacks_Chocolates_1076,2025-03,2908.87,3839.84,-930.97
1075,Snacks_Crackers_1075,2021-03,1577.66,2508.34,-930.68
1142,Electronics_Mobile Accessories_1142,2025-04,1094.49,2025.06,-930.57
1194,Dairy_Butter_1194,2025-09,953.37,1883.91,-930.54
1051,Electronics_Cables_1051,2023-06,7774.3,8704.7,-930.4
1127,Grocery_Rice_1127,2025-09,1573.11,2503.33,-930.22
1148,Household_Cleaning Supplies_1148,2024-11,3896.92,4824.9,-927.98
1199,Electronics_Cables_1199,2022-08,41161.71,42088.17,-926.46
1048,Snacks_Biscuits_1048,2022-09,1151.21,2077.59,-926.38
1069,Grocery_Spices_1069,2022-02,4684.16,5610.5,-926.34
1051,Electronics_Cables_1051,2022-08,12092.08,13016.89,-924.81
1146,Snacks_Chocolates_1146,2021-06,2394.22,3315.85,-921.63
1118,Dairy_Milk_1118,2022-03,2346.3,3267.17,-920.87
1059,Electronics_Cables_1059,2024-03,3270.12,4190.5,-920.38
1052,Snacks_Crackers_1052,2024-02,2903.12,3823.43,-920.31
1147,Snacks_Crackers_1147,2021-08,2270.72,3190.52,-919.8
1136,Personal Care_Shampoo_1136,2023-11,3663.24,4582.04,-918.8
1023,Personal Care_Toothpaste_1023,2024-08,10264.8,11183.2,-918.4
1032,Snacks_Chocolates_1032,2023-05,1394.72,2311.63,-916.91
1125,Personal Care_Toothpaste_1125,2024-04,2688.4,3605.23,-916.83
1100,Electronics_Mobile Accessories_1100,2022-05,2428.77,3345.23,-916.46
1063,Snacks_Chocolates_1063,2022-02,2116.14,3032.48,-916.34
1067,Grocery_Cereals_1067,2024-05,6394.53,7310.84,-916.31
1175,Household_Trash Bags_1175,2022-06,5086.4,6002.7,-916.3
1146,Snacks_Chocolates_1146,2022-03,2029.0,2944.8,-915.8
1009,Electronics_Batteries_1009,2022-02,16200.2,17115.36,-915.16
1101,Snacks_Crackers_1101,2021-09,2766.12,3681.1,-914.98
1128,Grocery_Spices_1128,2023-05,3428.82,4343.8,-914.98
1092,Household_Detergent_1092,2023-06,3454.96,4369.45,-914.49
1053,Snacks_Crackers_1053,2025-04,867.09,1781.33,-914.24
1166,Grocery_Spices_1166,2025-03,8166.01,9079.43,-913.42
1059,Electronics_Cables_1059,2024-02,4190.5,5102.84,-912.34
1193,Beverages_Tea_1193,2022-03,998.64,1910.36,-911.72
1200,Beverages_Juices_1200,2022-09,531.79,1442.69,-910.9
1005,Household_Paper Products_1005,2023-03,1461.31,2371.85,-910.54
1081,Snacks_Nuts_1081,2022-09,583.48,1493.32,-909.84
1191,Dairy_Butter_1191,2025-04,469.76,1378.58,-908.82
1016,Grocery_Rice_1016,2023-03,1538.84,2447.47,-908.63
1064,Snacks_Biscuits_1064,2025-04,1343.68,2251.87,-908.19
1100,Electronics_Mobile Accessories_1100,2024-02,2867.76,3775.32,-907.56
1180,Grocery_Spices_1180,2021-06,966.0,1873.28,-907.28
1005,Household_Paper Products_1005,2023-06,1677.25,2584.2,-906.95
1144,Household_Detergent_1144,2022-03,1315.86,2222.7,-906.84
1013,Grocery_Cereals_1013,2022-06,4026.19,4932.47,-906.28
1149,Electronics_Chargers_1149,2022-02,16319.96,17226.12,-906.16
1080,Snacks_Chips_1080,2023-09,1624.25,2530.27,-906.02
1105,Beverages_Water_1105,2022-09,1363.2,2269.04,-905.84
1048,Snacks_Biscuits_1048,2022-03,1317.65,2223.24,-905.59
1060,Household_Detergent_1060,2023-07,3903.28,4807.7,-904.42
1108,Dairy_Butter_1108,2025-10,3066.96,3971.32,-904.36
1138,Household_Cleaning Supplies_1138,2025-06,4743.7,5646.16,-902.46
1075,Snacks_Crackers_1075,2021-06,1564.29,2466.32,-902.03
1047,Household_Detergent_1047,2023-09,3538.78,4438.85,-900.07
1192,Dairy_Milk_1192,2024-05,1977.3,2876.86,-899.56
1110,Grocery_Canned Goods_1110,2021-09,1638.49,2536.97,-898.48
1198,Dairy_Cheese_1198,2023-05,3471.94,4370.29,-898.35
1099,Personal Care_Toothpaste_1099,2024-11,3738.0,4635.12,-897.12
1139,Dairy_Cream_1139,2021-02,4123.6,5019.45,-895.85
1143,Dairy_Cheese_1143,2024-09,1600.53,2495.35,-894.82
1048,Snacks_Biscuits_1048,2024-09,901.55,1796.28,-894.73
1121,Grocery_Rice_1121,2024-10,1976.56,2869.2,-892.64
1039,Beverages_Soft Drinks_1039,2022-03,2383.72,3275.79,-892.07
1002,Dairy_Cream_1002,2022-05,1388.48,2280.39,-891.91
1161,Electronics_Batteries_1161,2025-02,13705.76,14597.22,-891.46
1135,Household_Trash Bags_1135,2022-08,7391.12,8282.41,-891.29
1054,Snacks_Chips_1054,2025-09,650.76,1542.03,-891.27
1032,Snacks_Chocolates_1032,2025-04,1182.48,2072.8,-890.32
1144,Household_Detergent_1144,2021-06,1879.8,2770.04,-890.24
1029,Grocery_Canned Goods_1029,2022-09,2706.3,3596.31,-890.01
1187,Personal Care_Skincare_1187,2025-03,11560.33,12449.82,-889.49
1154,Household_Cleaning Supplies_1154,2024-09,1064.63,1953.59,-888.96
1157,Household_Cleaning Supplies_1157,2023-03,1448.29,2337.01,-888.72
1140,Personal Care_Shampoo_1140,2022-11,2983.6,3871.8,-888.2
1007,Personal Care_Shampoo_1007,2025-02,11275.22,12161.18,-885.96
1105,Beverages_Water_1105,2025-04,1003.67,1889.21,-885.54
1125,Personal Care_Toothpaste_1125,2022-09,2211.54,3097.06,-885.52
1112,Household_Paper Products_1112,2021-03,871.92,1757.15,-885.23
1075,Snacks_Crackers_1075,2023-09,976.01,1859.89,-883.88
1104,Grocery_Pasta_1104,2021-08,3056.19,3939.92,-883.73
1050,Snacks_Chips_1050,2024-02,2838.76,3721.85,-883.09
1023,Personal Care_Toothpaste_1023,2024-02,9206.31,10088.73,-882.42
1038,Electronics_Cables_1038,2022-11,9144.92,10027.28,-882.36
1053,Snacks_Crackers_1053,2022-03,978.6,1859.89,-881.29
1043,Electronics_Batteries_1043,2025-03,2862.17,3742.2,-880.03
1138,Household_Cleaning Supplies_1138,2024-10,3008.2,3887.52,-879.32
1135,Household_Trash Bags_1135,2022-06,6008.31,6885.62,-877.31
1033,Household_Paper Products_1033,2022-10,2108.6,2984.48,-875.88
1003,Household_Cleaning Supplies_1003,2025-04,816.0,1691.4,-875.4
1102,Snacks_Biscuits_1102,2022-05,2952.48,3827.82,-875.34
1043,Electronics_Batteries_1043,2021-06,2204.3,3079.36,-875.06
1090,Dairy_Cheese_1090,2024-04,3807.37,4682.13,-874.76
1178,Beverages_Soft Drinks_1178,2024-09,2082.78,2957.4,-874.62
1117,Snacks_Crackers_1117,2023-03,1028.12,1902.2,-874.08
1119,Grocery_Pasta_1119,2021-02,7353.55,8227.54,-873.99
1182,Beverages_Tea_1182,2021-03,1556.22,2430.16,-873.94
1069,Grocery_Spices_1069,2023-06,4220.66,5093.9,-873.24
1009,Electronics_Batteries_1009,2023-06,9222.33,10095.45,-873.12
1193,Beverages_Tea_1193,2021-03,1484.09,2356.99,-872.9
1124,Dairy_Cheese_1124,2022-07,2032.46,2905.26,-872.8
1132,Dairy_Butter_1132,2023-09,3164.98,4036.95,-871.97
1165,Personal Care_Skincare_1165,2024-08,2418.71,3290.63,-871.92
1181,Personal Care_Soap_1181,2023-02,5415.4,6285.81,-870.41
1105,Beverages_Water_1105,2022-03,1550.64,2420.75,-870.11
1091,Dairy_Butter_1091,2022-03,559.36,1429.04,-869.68
1042,Grocery_Canned Goods_1042,2023-06,5282.04,6151.3,-869.26
1191,Dairy_Butter_1191,2023-02,1534.91,2403.15,-868.24
1066,Household_Cleaning Supplies_1066,2022-08,7774.96,8642.39,-867.43
1024,Grocery_Canned Goods_1024,2021-09,501.03,1367.81,-866.78
1047,Household_Detergent_1047,2025-10,2455.48,3322.12,-866.64
1023,Personal Care_Toothpaste_1023,2025-08,7859.92,8726.0,-866.08
1190,Dairy_Milk_1190,2021-08,2414.43,3280.13,-865.7
1012,Beverages_Juices_1012,2021-09,1240.8,2106.26,-865.46
1146,Snacks_Chocolates_1146,2022-05,2148.23,3013.26,-865.03
1172,Electronics_Chargers_1172,2023-11,9119.1,9983.6,-864.5
1011,Personal Care_Shampoo_1011,2022-09,1812.93,2676.95,-864.02
1162,Dairy_Yogurt_1162,2024-02,4154.44,5018.44,-864.0
1190,Dairy_Milk_1190,2025-02,3033.89,3897.3,-863.41
1102,Snacks_Biscuits_1102,2025-09,2304.78,3167.84,-863.06
1088,Household_Cleaning Supplies_1088,2022-09,2010.2,2872.47,-862.27
1130,Snacks_Nuts_1130,2022-06,1702.86,2564.7,-861.84
1022,Household_Cleaning Supplies_1022,2023-08,5813.39,6675.15,-861.76
1020,Beverages_Juices_1020,2023-09,816.72,1677.48,-860.76
1049,Electronics_Batteries_1049,2025-03,20104.74,20964.0,-859.26
1139,Dairy_Cream_1139,2022-06,2271.0,3129.65,-858.65
1020,Beverages_Juices_1020,2021-06,1245.0,2103.37,-858.37
1154,Household_Cleaning Supplies_1154,2025-10,889.84,1747.9,-858.06
1070,Grocery_Canned Goods_1070,2024-04,4850.01,5707.92,-857.91
1077,Household_Cleaning Supplies_1077,2023-10,3427.2,4284.0,-856.8
1145,Household_Trash Bags_1145,2021-03,962.64,1818.6,-855.96
1006,Beverages_Coffee_1006,2022-03,883.4,1738.82,-855.42
1193,Beverages_Tea_1193,2024-09,1137.34,1992.33,-854.99
1062,Personal Care_Deodorant_1062,2024-08,4195.94,5049.66,-853.72
1090,Dairy_Cheese_1090,2023-08,5239.66,6093.24,-853.58
1105,Beverages_Water_1105,2023-07,1974.49,2827.94,-853.45
1179,Household_Cleaning Supplies_1179,2025-03,3624.22,4477.07,-852.85
1067,Grocery_Cereals_1067,2023-06,4253.17,5105.71,-852.54
1031,Snacks_Chips_1031,2024-04,1542.44,2393.66,-851.22
1056,Snacks_Nuts_1056,2025-09,334.88,1185.91,-851.03
1147,Snacks_Crackers_1147,2023-03,2258.92,3109.32,-850.4
1193,Beverages_Tea_1193,2021-08,1795.51,2645.74,-850.23
1145,Household_Trash Bags_1145,2024-03,1697.55,2547.64,-850.09
1080,Snacks_Chips_1080,2022-02,3055.44,3905.16,-849.72
1191,Dairy_Butter_1191,2023-09,554.4,1403.82,-849.42
1153,Electronics_Batteries_1153,2023-11,15705.19,16554.16,-848.97
1064,Snacks_Biscuits_1064,2021-06,2156.96,3005.84,-848.88
1162,Dairy_Yogurt_1162,2024-03,3306.34,4154.44,-848.1
1123,Beverages_Water_1123,2021-03,991.82,1838.75,-846.93
1193,Beverages_Tea_1193,2025-03,2163.96,3010.33,-846.37
1136,Personal Care_Shampoo_1136,2025-04,6748.85,7595.12,-846.27
1126,Beverages_Soft Drinks_1126,2024-11,1620.94,2467.2,-846.26
1010,Grocery_Rice_1010,2025-02,2517.61,3363.68,-846.07
1041,Snacks_Nuts_1041,2025-09,1376.0,2221.58,-845.58
1087,Snacks_Crackers_1087,2025-09,744.18,1589.2,-845.02
1053,Snacks_Crackers_1053,2022-09,815.5,1660.38,-844.88
1036,Electronics_Mobile Accessories_1036,2022-06,9932.28,10776.75,-844.47
1015,Dairy_Cream_1015,2023-06,3008.12,3852.46,-844.34
1022,Household_Cleaning Supplies_1022,2023-05,6742.86,7586.49,-843.63
1140,Personal Care_Shampoo_1140,2023-08,4669.1,5510.86,-841.76
1080,Snacks_Chips_1080,2021-02,3909.14,4749.8,-840.66
1052,Snacks_Crackers_1052,2025-02,2737.4,3577.97,-840.57
1122,Dairy_Yogurt_1122,2023-11,2320.15,3160.0,-839.85
1182,Beverages_Tea_1182,2024-03,1350.16,2188.64,-838.48
1154,Household_Cleaning Supplies_1154,2022-02,2614.13,3452.44,-838.31
1165,Personal Care_Skincare_1165,2023-06,1566.69,2404.7,-838.01
1088,Household_Cleaning Supplies_1088,2024-04,2663.79,3500.42,-836.63
1063,Snacks_Chocolates_1063,2025-09,1362.48,2198.92,-836.44
1125,Personal Care_Toothpaste_1125,2024-11,1860.93,2697.0,-836.07
1134,Household_Paper Products_1134,2021-09,815.97,1651.8,-835.83
1110,Grocery_Canned Goods_1110,2021-08,2536.97,3372.4,-835.43
1008,Personal Care_Shampoo_1008,2022-10,3515.2,4350.06,-834.86
1082,Household_Detergent_1082,2025-03,6657.27,7491.94,-834.67
1148,Household_Cleaning Supplies_1148,2023-05,6057.93,6892.56,-834.63
1194,Dairy_Butter_1194,2025-04,970.88,1805.33,-834.45
1101,Snacks_Crackers_1101,2023-05,3189.76,4024.2,-834.44
1171,Personal Care_Toothpaste_1171,2025-10,3708.63,4542.03,-833.4
1063,Snacks_Chocolates_1063,2024-09,1767.98,2600.92,-832.94
1156,Personal Care_Soap_1156,2021-06,4820.9,5653.29,-832.39
1142,Electronics_Mobile Accessories_1142,2024-06,1295.33,2127.04,-831.71
1195,Snacks_Chocolates_1195,2022-11,1679.2,2510.4,-831.2
1041,Snacks_Nuts_1041,2022-09,1431.04,2261.52,-830.48
1054,Snacks_Chips_1054,2021-09,621.18,1450.49,-829.31
1145,Household_Trash Bags_1145,2021-09,767.82,1596.9,-829.08
1098,Electronics_Mobile Accessories_1098,2021-10,8282.4,9110.64,-828.24
1182,Beverages_Tea_1182,2025-04,1261.8,2089.85,-828.05
1151,Electronics_Cables_1151,2024-05,17413.06,18240.49,-827.43
1125,Personal Care_Toothpaste_1125,2024-08,4402.3,5229.67,-827.37
1117,Snacks_Crackers_1117,2021-03,874.72,1700.77,-826.05
1087,Snacks_Crackers_1087,2021-03,753.6,1579.48,-825.88
1092,Household_Detergent_1092,2024-04,3364.11,4189.85,-825.74
1063,Snacks_Chocolates_1063,2023-03,1640.96,2466.2,-825.24
1089,Electronics_Mobile Accessories_1089,2024-02,11250.67,12075.23,-824.56
1138,Household_Cleaning Supplies_1138,2022-02,6800.27,7624.63,-824.36
1169,Beverages_Soft Drinks_1169,2021-03,657.72,1481.37,-823.65
1104,Grocery_Pasta_1104,2025-03,3060.05,3881.95,-821.9
1172,Electronics_Chargers_1172,2023-06,17557.52,18378.9,-821.38
1088,Household_Cleaning Supplies_1088,2021-02,3245.59,4066.37,-820.78
1153,Electronics_Batteries_1153,2023-12,14884.67,15705.19,-820.52
1050,Snacks_Chips_1050,2023-09,1623.44,2443.92,-820.48
1176,Snacks_Chocolates_1176,2024-09,437.12,1257.35,-820.23
1170,Dairy_Yogurt_1170,2023-03,2531.29,3351.42,-820.13
1102,Snacks_Biscuits_1102,2022-06,2132.46,2952.48,-820.02
1013,Grocery_Cereals_1013,2024-08,4584.39,5404.29,-819.9
1048,Snacks_Biscuits_1048,2021-06,1858.58,2678.2,-819.62
1143,Dairy_Cheese_1143,2025-04,1538.09,2355.94,-817.85
1105,Beverages_Water_1105,2025-09,1346.16,2163.82,-817.66
1102,Snacks_Biscuits_1102,2023-08,2833.64,3649.54,-815.9
1131,Snacks_Crackers_1131,2023-06,2729.1,3543.97,-814.87
1155,Electronics_Mobile Accessories_1155,2022-06,2791.36,3605.03,-813.67
1085,Personal Care_Skincare_1085,2023-02,4912.04,5725.51,-813.47
1003,Household_Cleaning Supplies_1003,2023-03,1299.36,2111.16,-811.8
1036,Electronics_Mobile Accessories_1036,2022-02,16855.8,17666.71,-810.91
1036,Electronics_Mobile Accessories_1036,2021-11,5810.85,6621.52,-810.67
1008,Personal Care_Shampoo_1008,2022-05,5151.98,5962.42,-810.44
1045,Electronics_Cables_1045,2024-11,12181.84,12991.32,-809.48
1182,Beverages_Tea_1182,2024-08,1861.82,2670.37,-808.55
1189,Electronics_Batteries_1189,2023-06,8160.87,8968.85,-807.98
1095,Snacks_Chocolates_1095,2025-02,3382.56,4190.33,-807.77
1088,Household_Cleaning Supplies_1088,2024-06,2239.98,3047.04,-807.06
1170,Dairy_Yogurt_1170,2025-03,3182.01,3988.06,-806.05
1095,Snacks_Chocolates_1095,2024-09,2238.44,3044.44,-806.0
1034,Household_Cleaning Supplies_1034,2023-06,6849.64,7655.48,-805.84
1127,Grocery_Rice_1127,2022-05,1799.1,2604.6,-805.5
1130,Snacks_Nuts_1130,2021-08,2510.13,3314.93,-804.8
1031,Snacks_Chips_1031,2024-08,1671.28,2475.72,-804.44
1050,Snacks_Chips_1050,2023-03,2168.54,2972.55,-804.01
1035,Electronics_Batteries_1035,2025-02,50966.3,51769.36,-803.06
1068,Electronics_Chargers_1068,2025-08,16918.29,17720.83,-802.54
1147,Snacks_Crackers_1147,2025-06,2039.05,2841.38,-802.33
1124,Dairy_Cheese_1124,2025-08,2925.49,3727.65,-802.16
1047,Household_Detergent_1047,2024-12,3165.36,3966.5,-801.14
1054,Snacks_Chips_1054,2024-04,813.61,1613.98,-800.37
1127,Grocery_Rice_1127,2023-05,2492.46,3292.8,-800.34
1124,Dairy_Cheese_1124,2025-09,2125.8,2925.49,-799.69
1087,Snacks_Crackers_1087,2024-09,857.22,1656.79,-799.57
1127,Grocery_Rice_1127,2024-04,1940.09,2739.51,-799.42
1110,Grocery_Canned Goods_1110,2024-03,2157.52,2956.62,-799.1
1032,Snacks_Chocolates_1032,2024-04,1665.05,2464.12,-799.07
1011,Personal Care_Shampoo_1011,2024-02,3771.0,4569.95,-798.95
1095,Snacks_Chocolates_1095,2024-08,3044.44,3843.06,-798.62
1195,Snacks_Chocolates_1195,2023-03,1828.52,2626.98,-798.46
1141,Beverages_Coffee_1141,2021-09,515.45,1313.33,-797.88
1006,Beverages_Coffee_1006,2024-09,858.16,1655.63,-797.47
1003,Household_Cleaning Supplies_1003,2022-06,1296.0,2091.75,-795.75
1101,Snacks_Crackers_1101,2024-08,4066.19,4860.84,-794.65
1090,Dairy_Cheese_1090,2025-02,5254.72,6048.46,-793.74
1184,Snacks_Chocolates_1184,2024-04,2652.02,3445.46,-793.44
1140,Personal Care_Shampoo_1140,2025-06,3688.1,4481.25,-793.15
1088,Household_Cleaning Supplies_1088,2025-04,1966.6,2759.75,-793.15
1091,Dairy_Butter_1091,2023-03,804.37,1597.41,-793.04
1165,Personal Care_Skincare_1165,2025-02,2774.82,3567.73,-792.91
1080,Snacks_Chips_1080,2022-05,3319.44,4112.33,-792.89
1130,Snacks_Nuts_1130,2022-10,927.3,1719.72,-792.42
1002,Dairy_Cream_1002,2023-09,1029.75,1821.93,-792.18
1083,Dairy_Cheese_1083,2022-03,1374.12,2166.15,-792.03
1134,Household_Paper Products_1134,2024-03,1857.74,2649.62,-791.88
1012,Beverages_Juices_1012,2023-09,1142.1,1933.39,-791.29
1176,Snacks_Chocolates_1176,2021-09,512.25,1302.69,-790.44
1117,Snacks_Crackers_1117,2022-09,735.56,1525.81,-790.25
1040,Electronics_Mobile Accessories_1040,2023-05,10330.96,11119.9,-788.94
1006,Beverages_Coffee_1006,2023-09,883.4,1671.7,-788.3
1144,Household_Detergent_1144,2024-03,1948.37,2735.7,-787.33
1167,Grocery_Rice_1167,2024-04,4689.36,5476.15,-786.79
1109,Electronics_Batteries_1109,2024-05,4112.07,4898.47,-786.4
1141,Beverages_Coffee_1141,2023-09,583.05,1369.24,-786.19
1184,Snacks_Chocolates_1184,2023-08,3138.51,3924.65,-786.14
1195,Snacks_Chocolates_1195,2025-03,2815.02,3601.07,-786.05
1179,Household_Cleaning Supplies_1179,2024-12,2233.51,3019.27,-785.76
1049,Electronics_Batteries_1049,2024-04,10048.39,10833.72,-785.33
1191,Dairy_Butter_1191,2021-03,1108.8,1892.51,-783.71
1093,Snacks_Chips_1093,2021-09,502.74,1286.12,-783.38
1124,Dairy_Cheese_1124,2025-04,2525.91,3309.01,-783.1
1117,Snacks_Crackers_1117,2023-09,606.34,1389.08,-782.74
1087,Snacks_Crackers_1087,2025-04,531.75,1314.3,-782.55
1197,Electronics_Mobile Accessories_1197,2024-03,2281.68,3063.14,-781.46
1055,Dairy_Butter_1055,2025-04,735.24,1516.28,-781.04
1105,Beverages_Water_1105,2025-02,2340.31,3121.33,-781.02
1192,Dairy_Milk_1192,2023-03,2256.0,3037.01,-781.01
1074,Personal Care_Skincare_1074,2025-08,8049.0,8829.96,-780.96
1133,Electronics_Mobile Accessories_1133,2021-06,3655.8,4435.53,-779.73
1081,Snacks_Nuts_1081,2025-09,804.8,1584.32,-779.52
1081,Snacks_Nuts_1081,2025-04,940.51,1719.54,-779.03
1064,Snacks_Biscuits_1064,2024-06,1449.06,2227.68,-778.62
1088,Household_Cleaning Supplies_1088,2023-02,3975.69,4754.15,-778.46
1021,Grocery_Canned Goods_1021,2025-10,1729.8,2508.21,-778.41
1155,Electronics_Mobile Accessories_1155,2025-10,1075.36,1853.28,-777.92
1143,Dairy_Cheese_1143,2023-05,1738.21,2515.83,-777.62
1129,Electronics_Chargers_1129,2021-08,20254.69,21032.23,-777.54
1067,Grocery_Cereals_1067,2024-02,9088.97,9866.04,-777.07
1062,Personal Care_Deodorant_1062,2025-03,4763.99,5540.02,-776.03
1104,Grocery_Pasta_1104,2024-03,2711.93,3487.58,-775.65
1014,Dairy_Butter_1014,2021-09,626.4,1401.57,-775.17
